                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     46,                0.52024,                0.51384,                 1.0579,                0.91509,                0.93557,                0.97446,                0.87182,                0.49202,                0.44706,                 1.0117,              0.0019109,              0.0019109,              0.0019109
                     47,                0.52684,                0.49847,                 1.0595,                0.92319,                0.93557,                  0.977,                0.90604,                0.40788,                0.51315,                0.94733,              0.0019089,              0.0019089,              0.0019089
                     48,                   0.58,                0.53331,                 1.0945,                0.93575,                0.93843,                0.97919,                 0.8924,                0.44693,                0.41562,                0.97371,              0.0019069,              0.0019069,              0.0019069
                     49,                0.54809,                0.50496,                 1.0612,                0.95525,                0.93523,                0.98117,                0.90487,                0.40653,                0.44199,                0.95106,               0.001905,               0.001905,               0.001905
                     50,                0.53516,                0.50139,                 1.0705,                0.94115,                0.94804,                0.97786,                0.90199,                0.41279,                0.39606,                0.94857,               0.001903,               0.001903,               0.001903
                     51,                0.53341,                0.51588,                 1.0616,                0.91313,                0.89948,                0.95485,                0.87694,                0.42308,                0.51633,                0.96132,               0.001901,               0.001901,               0.001901
                     52,                0.53291,                0.49004,                 1.0462,                0.94783,                0.91753,                0.96763,                0.90049,                0.39583,                0.43649,                0.94046,               0.001899,               0.001899,               0.001899
                     53,                0.52922,                0.49563,                 1.0546,                0.93228,                0.94072,                0.97598,                 0.9052,                0.41072,                0.43309,                0.95243,               0.001897,               0.001897,               0.001897
                     54,                0.51224,                 0.4843,                 1.0418,                0.96161,                0.89948,                0.95863,                0.87931,                0.42463,                0.49437,                 0.9558,              0.0018951,              0.0018951,              0.0018951
                     55,                 0.5186,                0.48801,                 1.0519,                0.96413,                0.96134,                0.98775,                0.91396,                0.40743,                0.35994,                0.95031,              0.0018931,              0.0018931,              0.0018931
                     56,                0.52288,                0.48773,                 1.0506,                0.95405,                0.93299,                0.98245,                0.90073,                0.42994,                0.43206,                0.96934,              0.0018911,              0.0018911,              0.0018911
                     57,                0.53434,                0.48642,                 1.0525,                0.94396,                0.95504,                   0.98,                 0.9154,                0.38847,                0.38461,                0.93684,              0.0018891,              0.0018891,              0.0018891
                     58,                0.52553,                0.47976,                  1.052,                0.96782,                0.93016,                0.97873,                0.91273,                 0.3897,                0.42738,                0.94661,              0.0018871,              0.0018871,              0.0018871
                     59,                0.50128,                0.45714,                 1.0317,                0.97596,                0.93557,                0.98485,                0.91472,                0.39678,                0.34757,                0.94571,              0.0018852,              0.0018852,              0.0018852
                     60,                0.50719,                0.46603,                 1.0283,                0.96406,                 0.9433,                 0.9862,                0.91235,                0.43852,                0.39392,                0.97412,              0.0018832,              0.0018832,              0.0018832
                     61,                0.50333,                0.45886,                 1.0188,                0.93946,                0.93557,                0.97641,                 0.9098,                0.40619,                0.39324,                 0.9499,              0.0018812,              0.0018812,              0.0018812
                     62,                0.52253,                0.46504,                 1.0522,                0.95676,                0.96952,                0.98593,                0.91971,                0.39521,                0.34927,                0.94318,              0.0018792,              0.0018792,              0.0018792
                     63,                0.51742,                0.46517,                 1.0473,                0.94624,                0.90728,                0.96755,                0.90252,                0.37906,                0.46632,                0.93903,              0.0018772,              0.0018772,              0.0018772
                     64,                0.48779,                0.43964,                 1.0232,                0.93962,                0.95361,                0.98193,                0.92354,                 0.3835,                0.34498,                0.93692,              0.0018753,              0.0018753,              0.0018753
                     65,                0.49245,                0.43991,                 1.0309,                0.95204,                0.97206,                0.98837,                0.91077,                0.41687,                0.36184,                 0.9605,              0.0018733,              0.0018733,              0.0018733
                     66,                0.49037,                 0.4345,                 1.0233,                0.96451,                0.93814,                0.98547,                0.93396,                0.36729,                0.33357,                0.92853,              0.0018713,              0.0018713,              0.0018713
                     67,                0.48283,                0.43107,                 1.0215,                0.92551,                0.92859,                0.97234,                0.91188,                0.37346,                0.42349,                0.93774,              0.0018693,              0.0018693,              0.0018693
                     68,                0.50846,                0.43755,                 1.0435,                0.93479,                0.96056,                0.97856,                0.90487,                 0.3987,                0.37398,                0.95138,              0.0018673,              0.0018673,              0.0018673
                     69,                0.48777,                0.44186,                 1.0246,                0.95348,                0.95092,                0.97857,                0.91884,                0.39526,                0.37503,                0.93542,              0.0018654,              0.0018654,              0.0018654
                     70,                0.49217,                0.41684,                 1.0189,                0.93944,                 0.9596,                0.98113,                0.92633,                0.36955,                0.34283,                0.92603,              0.0018634,              0.0018634,              0.0018634
                     71,                0.46405,                0.41818,                 1.0078,                0.90742,                0.95996,                0.97613,                0.90789,                0.38986,                0.36951,                0.94246,              0.0018614,              0.0018614,              0.0018614
                     72,                0.47656,                 0.4292,                 1.0053,                0.92097,                 0.9201,                0.96654,                0.90298,                0.38943,                0.44154,                0.93832,              0.0018594,              0.0018594,              0.0018594
                     73,                0.50735,                0.43742,                 1.0243,                0.97988,                0.93814,                0.98946,                0.93321,                0.37112,                0.32531,                0.93156,              0.0018574,              0.0018574,              0.0018574
                     74,                0.49374,                0.43221,                  1.013,                0.96692,                0.96649,                0.98971,                0.92562,                0.39048,                0.31182,                 0.9357,              0.0018555,              0.0018555,              0.0018555
                     75,                0.47312,                0.41674,                 1.0057,                0.93985,                0.94845,                0.98257,                0.91943,                0.36946,                0.34918,                0.93771,              0.0018535,              0.0018535,              0.0018535
                     76,                0.47717,                0.44065,                 1.0208,                0.93004,                0.95929,                0.98047,                0.92841,                0.38176,                0.37413,                0.93589,              0.0018515,              0.0018515,              0.0018515
                     77,                0.47498,                0.42588,                 1.0159,                0.93696,                0.95764,                0.98596,                0.93318,                0.35998,                0.33161,                0.92313,              0.0018495,              0.0018495,              0.0018495
                     78,                0.46695,                0.41871,                0.99937,                0.93114,                0.90616,                0.96842,                0.91031,                0.38755,                0.45419,                0.94281,              0.0018475,              0.0018475,              0.0018475
                     79,                0.47347,                0.43513,                 1.0108,                 0.9338,                0.83616,                0.93883,                0.87368,                0.42499,                0.66701,                0.96429,              0.0018456,              0.0018456,              0.0018456
                     80,                0.46309,                 0.4145,                 1.0052,                0.95784,                0.93678,                0.98522,                 0.9204,                0.40057,                0.34867,                0.95088,              0.0018436,              0.0018436,              0.0018436
                     81,                 0.4617,                0.40917,                0.99759,                0.91102,                0.89691,                 0.9456,                0.89281,                0.37769,                0.48406,                0.93358,              0.0018416,              0.0018416,              0.0018416
                     82,                0.46032,                0.41307,                 1.0051,                0.94252,                0.96392,                0.98248,                0.92405,                0.38709,                0.35219,                0.94313,              0.0018396,              0.0018396,              0.0018396
                     83,                0.46455,                0.42583,                 1.0068,                0.93223,                0.91495,                0.96097,                0.89956,                0.37911,                 0.4075,                  0.935,              0.0018376,              0.0018376,              0.0018376
                     84,                0.46027,                0.41891,                 1.0026,                0.94816,                0.94588,                0.97933,                0.91065,                0.41103,                0.36922,                0.96201,              0.0018357,              0.0018357,              0.0018357
                     85,                0.47935,                0.43323,                  1.021,                0.94356,                0.94784,                0.97884,                0.91442,                0.39795,                0.35426,                0.93833,              0.0018337,              0.0018337,              0.0018337
                     86,                0.46715,                0.42754,                  1.005,                0.95795,                0.96392,                0.98661,                0.91331,                0.41994,                0.33248,                0.95827,              0.0018317,              0.0018317,              0.0018317
                     87,                0.46941,                0.40586,                 1.0076,                0.95056,                 0.9768,                0.98514,                0.92716,                0.37725,                0.34247,                0.92593,              0.0018297,              0.0018297,              0.0018297
                     88,                 0.4597,                0.39855,                0.99788,                 0.9674,                0.95361,                0.98812,                0.91397,                0.40357,                0.31638,                0.93794,              0.0018277,              0.0018277,              0.0018277
                     89,                0.46401,                0.40266,                 1.0064,                0.96477,                0.96907,                0.98913,                0.92239,                0.37585,                0.29226,                0.93044,              0.0018258,              0.0018258,              0.0018258
                     90,                0.45545,                0.38939,                 1.0002,                0.96355,                0.95373,                0.98341,                 0.9311,                0.37922,                0.31647,                0.92573,              0.0018238,              0.0018238,              0.0018238
