                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     81,                0.42635,                0.43095,                 0.8832,                0.92852,                 0.9311,                0.96744,                0.92201,                0.32751,                0.34101,                0.86895,               0.001535,               0.001535,               0.001535
                     82,                0.42482,                0.44439,                0.88051,                0.91923,                0.97638,                 0.9781,                0.91123,                0.37596,                0.34709,                0.88135,              0.0015333,              0.0015333,              0.0015333
                     83,                0.43469,                0.44373,                0.88634,                0.91501,                0.92984,                0.97014,                0.91911,                0.35008,                0.35683,                0.87573,              0.0015317,              0.0015317,              0.0015317
                     84,                0.43196,                0.45221,                0.88648,                 0.8802,                0.96776,                0.96785,                0.89731,                0.39021,                0.39931,                0.88748,                0.00153,                0.00153,                0.00153
                     85,                0.42682,                 0.4381,                0.88442,                0.93165,                 0.9235,                0.96994,                 0.9129,                0.35972,                0.35649,                0.87988,              0.0015284,              0.0015284,              0.0015284
                     86,                0.42528,                0.45245,                0.88765,                0.92763,                0.88468,                 0.9466,                0.87811,                0.38529,                0.38661,                0.88981,              0.0015267,              0.0015267,              0.0015267
                     87,                 0.4204,                0.42972,                 0.8843,                0.91767,                0.94155,                0.97418,                0.91851,                0.35104,                0.35131,                0.87419,              0.0015251,              0.0015251,              0.0015251
                     88,                0.41265,                0.41606,                0.88125,                0.95474,                0.92772,                0.98202,                0.93382,                0.35725,                0.33369,                0.88395,              0.0015234,              0.0015234,              0.0015234
                     89,                0.42059,                0.42242,                0.88144,                0.93952,                0.94785,                0.97511,                 0.9262,                0.34466,                0.31617,                0.87109,              0.0015218,              0.0015218,              0.0015218
                     90,                0.42288,                0.43005,                0.88721,                 0.9346,                0.95784,                0.97152,                0.90184,                0.40788,                 0.3576,                0.89364,              0.0015201,              0.0015201,              0.0015201
                     91,                0.42973,                0.42038,                0.88613,                0.91467,                0.97241,                0.97532,                0.91746,                0.35034,                 0.3414,                0.87195,              0.0015185,              0.0015185,              0.0015185
                     92,                0.41339,                0.42184,                0.87979,                0.87577,                0.97251,                0.95496,                0.91538,                0.33202,                0.34437,                0.86732,              0.0015168,              0.0015168,              0.0015168
                     93,                0.40396,                0.44349,                0.86917,                 0.9294,                0.89564,                0.96509,                0.91076,                0.34697,                0.40314,                0.87331,              0.0015152,              0.0015152,              0.0015152
                     94,                0.39746,                0.42296,                0.87529,                 0.9449,                0.95572,                0.98061,                0.92303,                0.33726,                 0.3155,                0.86737,              0.0015135,              0.0015135,              0.0015135
                     95,                0.40747,                0.40761,                0.86996,                0.94974,                0.93597,                 0.9741,                0.92504,                0.35384,                0.31926,                0.87339,              0.0015119,              0.0015119,              0.0015119
                     96,                0.40774,                 0.3977,                0.87404,                0.93207,                0.95977,                0.97522,                0.91771,                0.35243,                 0.3115,                0.87392,              0.0015102,              0.0015102,              0.0015102
                     97,                0.41652,                0.40917,                0.87972,                0.92757,                0.95027,                0.96981,                0.91505,                0.33852,                0.32108,                0.86941,              0.0015086,              0.0015086,              0.0015086
                     98,                0.40954,                0.42249,                 0.8781,                0.91547,                0.97061,                0.97341,                 0.9177,                0.35379,                0.34446,                0.87317,              0.0015069,              0.0015069,              0.0015069
                     99,                0.40316,                0.40971,                0.87558,                0.95647,                0.92511,                 0.9841,                0.93335,                 0.3373,                0.30569,                0.86887,              0.0015053,              0.0015053,              0.0015053
                    100,                0.41456,                0.41732,                0.87521,                0.90411,                  0.953,                0.97044,                0.91943,                0.34079,                0.35189,                0.86721,              0.0015036,              0.0015036,              0.0015036
                    101,                0.41822,                0.41544,                0.87915,                0.93625,                0.89654,                0.95941,                0.88182,                0.42787,                0.38333,                0.90179,               0.001502,               0.001502,               0.001502
                    102,                0.41652,                0.40875,                0.88136,                0.89578,                0.87821,                 0.9325,                0.87625,                0.35122,                0.46412,                0.87223,              0.0015003,              0.0015003,              0.0015003
                    103,                0.41153,                0.39539,                 0.8726,                0.93207,                 0.9679,                0.98172,                0.92977,                0.36234,                 0.3163,                0.87511,              0.0014987,              0.0014987,              0.0014987
                    104,                0.41024,                0.39696,                0.87641,                0.91829,                0.97086,                0.97525,                0.91086,                0.36485,                  0.313,                 0.8744,               0.001497,               0.001497,               0.001497
                    105,                0.40401,                0.38802,                0.87134,                 0.9513,                0.95984,                0.97601,                0.93228,                0.32929,                0.29532,                0.86634,              0.0014954,              0.0014954,              0.0014954
                    106,                0.39201,                0.38658,                 0.8702,                0.86129,                0.92677,                0.95242,                0.89609,                0.35689,                0.40682,                0.87529,              0.0014937,              0.0014937,              0.0014937
                    107,                0.41337,                0.40555,                 0.8736,                0.90573,                0.97367,                0.98097,                 0.9048,                0.40326,                0.34361,                0.89035,              0.0014921,              0.0014921,              0.0014921
                    108,                 0.4292,                0.42148,                0.88439,                0.94795,                0.91205,                0.97673,                0.92939,                0.34973,                0.35586,                0.87016,              0.0014904,              0.0014904,              0.0014904
                    109,                0.40597,                 0.3949,                0.87416,                0.88078,                0.95882,                0.96376,                0.92964,                0.31617,                 0.3343,                0.86105,              0.0014888,              0.0014888,              0.0014888
                    110,                 0.4114,                0.41823,                0.88024,                0.95411,                0.96209,                0.98143,                0.93352,                0.32326,                0.31437,                0.86531,              0.0014871,              0.0014871,              0.0014871
                    111,                0.40087,                0.40509,                0.87763,                0.87624,                0.94123,                0.95758,                0.90711,                0.33788,                0.38404,                0.86835,              0.0014855,              0.0014855,              0.0014855
                    112,                0.39349,                0.40075,                0.87055,                0.94175,                0.92927,                0.98388,                0.93306,                 0.3353,                0.30951,                 0.8687,              0.0014838,              0.0014838,              0.0014838
                    113,                0.38548,                0.39182,                0.86788,                0.93261,                0.95453,                0.97345,                0.92478,                0.33661,                0.32025,                0.87131,              0.0014822,              0.0014822,              0.0014822
                    114,                0.38655,                0.39631,                0.87045,                0.92432,                0.96005,                0.98615,                0.93419,                0.34563,                0.31696,                0.87219,              0.0014805,              0.0014805,              0.0014805
                    115,                0.39285,                0.38911,                0.87118,                 0.9247,                0.95468,                0.97276,                0.92512,                0.34735,                0.32726,                0.87126,              0.0014789,              0.0014789,              0.0014789
                    116,                 0.3962,                 0.3825,                0.86858,                0.91942,                 0.9614,                0.96904,                0.91743,                0.34616,                0.32587,                0.86923,              0.0014772,              0.0014772,              0.0014772
                    117,                0.40437,                0.39714,                0.87381,                0.91842,                0.97192,                0.98214,                0.93338,                0.32771,                0.28778,                0.86595,              0.0014756,              0.0014756,              0.0014756
                    118,                0.39521,                0.39044,                0.87032,                0.91536,                0.97466,                0.98085,                0.94155,                0.33215,                0.29934,                0.86424,              0.0014739,              0.0014739,              0.0014739
                    119,                0.39578,                0.37708,                0.87026,                0.92791,                0.96669,                 0.9812,                0.92883,                0.33562,                0.30418,                0.86786,              0.0014723,              0.0014723,              0.0014723
                    120,                0.38089,                0.36892,                0.87268,                0.93158,                0.92375,                0.97723,                0.93568,                0.31583,                0.30942,                0.86059,              0.0014706,              0.0014706,              0.0014706
                    121,                0.37821,                 0.3773,                0.86699,                0.89682,                0.97762,                0.96094,                0.92086,                0.32603,                0.33055,                 0.8652,               0.001469,               0.001469,               0.001469
                    122,                0.38785,                0.37688,                0.86689,                0.93061,                 0.9584,                0.98107,                0.91883,                0.36156,                0.31089,                0.87671,              0.0014673,              0.0014673,              0.0014673
