                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    204,                0.34248,                0.34762,                0.92686,                0.93608,                0.96793,                0.97668,                0.93565,                0.30982,                0.26867,                 0.8821,               0.001332,               0.001332,               0.001332
                    205,                0.34377,                0.34013,                0.91763,                0.94799,                0.96302,                0.97121,                0.93473,                0.30237,                0.26171,                0.88135,              0.0013303,              0.0013303,              0.0013303
                    206,                0.34876,                0.33761,                0.91978,                0.94263,                0.96575,                0.97946,                0.93876,                0.30304,                0.27269,                0.88104,              0.0013287,              0.0013287,              0.0013287
                    207,                0.35119,                0.33977,                0.92484,                0.94865,                0.95214,                0.98053,                 0.9333,                0.30628,                0.26835,                0.88621,               0.001327,               0.001327,               0.001327
                    208,                0.35229,                0.33102,                0.92263,                0.94277,                0.95214,                0.97822,                0.93191,                 0.3316,                0.28723,                0.89859,              0.0013254,              0.0013254,              0.0013254
                    209,                0.35819,                0.33395,                0.93244,                0.93251,                0.95886,                0.96972,                0.92128,                0.32431,                0.28889,                0.89223,              0.0013237,              0.0013237,              0.0013237
                    210,                0.35107,                0.33049,                0.92232,                0.96186,                0.94204,                0.98333,                0.94281,                0.32126,                0.27585,                0.89525,              0.0013221,              0.0013221,              0.0013221
                    211,                0.34504,                0.33295,                0.91569,                0.93242,                0.96826,                0.97428,                 0.9331,                0.30609,                0.26355,                0.88018,              0.0013204,              0.0013204,              0.0013204
                    212,                0.34286,                0.34076,                0.92457,                  0.947,                0.94714,                0.98453,                0.94665,                0.30637,                0.25748,                0.88499,              0.0013188,              0.0013188,              0.0013188
                    213,                 0.3513,                0.33409,                0.91783,                0.93213,                 0.9486,                0.97778,                0.92986,                0.32474,                0.29016,                0.88564,              0.0013171,              0.0013171,              0.0013171
                    214,                 0.3465,                0.33653,                0.92111,                0.94292,                0.96547,                0.98086,                0.94362,                0.30236,                0.25471,                0.88101,              0.0013155,              0.0013155,              0.0013155
                    215,                0.34421,                0.34651,                0.92185,                 0.9574,                0.95083,                0.98262,                0.93631,                0.30676,                0.28247,                 0.8816,              0.0013138,              0.0013138,              0.0013138
                    216,                0.33899,                0.32425,                0.91339,                0.94975,                0.96948,                0.98376,                0.94402,                0.31551,                0.25626,                0.88605,              0.0013122,              0.0013122,              0.0013122
                    217,                0.34697,                0.33808,                0.92163,                0.92509,                 0.9615,                0.97533,                0.93295,                0.30912,                0.26844,                0.88323,              0.0013105,              0.0013105,              0.0013105
                    218,                0.33607,                0.31988,                0.91213,                0.94028,                0.97241,                0.96768,                0.92753,                0.30304,                0.26359,                0.88208,              0.0013089,              0.0013089,              0.0013089
                    219,                0.34232,                0.34643,                0.91939,                0.95366,                0.96981,                0.97902,                0.93965,                0.29885,                0.25455,                0.88348,              0.0013072,              0.0013072,              0.0013072
                    220,                0.33471,                0.31879,                0.90623,                0.94421,                 0.9539,                0.98778,                0.94789,                0.29933,                0.24879,                0.88401,              0.0013056,              0.0013056,              0.0013056
                    221,                0.34384,                0.33233,                0.91275,                0.92115,                0.97672,                0.98004,                0.93823,                0.30156,                0.26599,                0.88533,              0.0013039,              0.0013039,              0.0013039
                    222,                0.34278,                0.32958,                 0.9183,                0.95323,                0.95214,                0.97182,                0.92729,                0.31111,                0.28011,                0.88861,              0.0013023,              0.0013023,              0.0013023
                    223,                 0.3368,                0.32293,                0.91543,                0.93046,                0.95995,                0.98112,                0.93934,                0.31748,                0.29362,                0.88886,              0.0013006,              0.0013006,              0.0013006
                    224,                0.34434,                0.32937,                0.92045,                0.93461,                0.97026,                0.98317,                0.94263,                0.30939,                0.26155,                0.88757,               0.001299,               0.001299,               0.001299
                    225,                0.34463,                0.33027,                 0.9176,                0.92528,                0.96972,                0.98222,                0.94171,                0.30765,                0.25564,                0.88408,              0.0012973,              0.0012973,              0.0012973
                    226,                0.34596,                0.33032,                0.91632,                 0.9312,                0.96826,                0.97608,                0.93705,                0.30586,                0.26676,                0.88735,              0.0012957,              0.0012957,              0.0012957
                    227,                0.34855,                0.33159,                0.93033,                0.88746,                0.94704,                0.95451,                 0.9103,                0.31197,                0.31198,                0.89532,               0.001294,               0.001294,               0.001294
                    228,                0.35061,                0.33119,                0.92589,                0.93965,                0.96862,                0.97886,                0.94367,                0.29316,                0.24977,                0.87869,              0.0012924,              0.0012924,              0.0012924
                    229,                0.34307,                0.32411,                0.91526,                0.95901,                0.95369,                0.98519,                0.95031,                0.29987,                0.25601,                0.88247,              0.0012907,              0.0012907,              0.0012907
                    230,                0.33603,                0.32294,                0.91481,                0.93961,                0.98053,                0.97877,                0.94256,                0.30432,                0.25254,                0.87764,              0.0012891,              0.0012891,              0.0012891
                    231,                0.34529,                0.32731,                0.91882,                0.94054,                0.98481,                0.98695,                0.94834,                0.29718,                0.23643,                0.87706,              0.0012874,              0.0012874,              0.0012874
                    232,                0.34137,                0.32054,                0.92369,                0.95899,                0.96123,                0.98574,                0.94764,                0.30402,                0.24797,                0.87749,              0.0012858,              0.0012858,              0.0012858
                    233,                0.33538,                0.31728,                0.91474,                0.93873,                 0.9754,                0.98775,                0.94545,                0.30322,                0.24755,                0.87711,              0.0012841,              0.0012841,              0.0012841
                    234,                0.33465,                0.33024,                0.91619,                0.97147,                0.97014,                0.98496,                0.94398,                0.30169,                0.25132,                0.87771,              0.0012825,              0.0012825,              0.0012825
                    235,                 0.3356,                0.32481,                0.91186,                0.94307,                0.97607,                0.98256,                0.94566,                0.30019,                0.25475,                0.87915,              0.0012808,              0.0012808,              0.0012808
                    236,                 0.3426,                0.31758,                0.92446,                0.91524,                0.96176,                0.96338,                0.92267,                0.29852,                0.27182,                0.88238,              0.0012792,              0.0012792,              0.0012792
                    237,                 0.3354,                0.31587,                0.91012,                0.95749,                0.97218,                 0.9847,                0.94798,                0.29705,                0.25014,                 0.8776,              0.0012775,              0.0012775,              0.0012775
                    238,                 0.3308,                0.30986,                  0.908,                0.93839,                0.98388,                0.98261,                 0.9437,                0.29842,                0.26191,                0.87677,              0.0012759,              0.0012759,              0.0012759
                    239,                0.33129,                0.31032,                0.90603,                0.95361,                0.98799,                0.98823,                0.95116,                0.29616,                0.23745,                0.87529,              0.0012742,              0.0012742,              0.0012742
                    240,                0.33786,                0.32093,                0.91639,                0.93872,                0.97762,                0.98076,                0.94064,                0.29601,                0.26637,                0.87689,              0.0012726,              0.0012726,              0.0012726
                    241,                0.33868,                0.32287,                0.91162,                 0.9573,                0.96306,                0.98661,                0.94168,                0.30933,                 0.2535,                0.88226,              0.0012709,              0.0012709,              0.0012709
                    242,                0.34056,                0.33513,                0.91636,                0.94595,                0.97672,                 0.9795,                0.94025,                0.30205,                0.25165,                0.87905,              0.0012693,              0.0012693,              0.0012693
                    243,                 0.3349,                 0.3211,                0.91688,                0.94145,                0.97564,                0.98386,                0.94639,                0.29526,                0.25122,                0.87467,              0.0012676,              0.0012676,              0.0012676
                    244,                0.33439,                0.32124,                0.91873,                0.94808,                0.97852,                0.98611,                0.95233,                 0.2859,                 0.2393,                0.87271,               0.001266,               0.001266,               0.001266
                    245,                0.34581,                0.32574,                0.92205,                0.92077,                0.96776,                0.97294,                0.93599,                0.29904,                0.28007,                0.87949,              0.0012643,              0.0012643,              0.0012643
                    246,                0.33181,                0.31172,                0.91084,                0.91884,                0.98713,                0.97992,                0.94436,                0.29129,                0.25198,                0.87527,              0.0012627,              0.0012627,              0.0012627
                    247,                0.33977,                0.32154,                0.92155,                0.95538,                0.96512,                0.98588,                0.95611,                0.28608,                0.25322,                0.87529,               0.001261,               0.001261,               0.001261
                    248,                0.34037,                0.31621,                0.92132,                0.94219,                0.99114,                0.98833,                0.94813,                0.28886,                0.23182,                0.87349,              0.0012594,              0.0012594,              0.0012594
                    249,                0.33583,                0.31495,                0.91892,                0.93914,                0.97347,                0.97737,                0.93725,                0.29095,                0.25119,                0.87635,              0.0012577,              0.0012577,              0.0012577
                    250,                 0.3399,                0.31563,                0.92221,                0.94004,                0.97466,                0.98419,                0.95449,                0.30274,                0.25309,                0.87869,              0.0012561,              0.0012561,              0.0012561
                    251,                 0.3319,                0.31206,                0.91404,                0.94545,                0.96931,                0.98739,                 0.9519,                0.29757,                0.25051,                0.87717,              0.0012544,              0.0012544,              0.0012544
                    252,                0.34173,                0.32311,                 0.9246,                0.93979,                 0.9859,                0.98237,                0.94301,                0.29856,                0.24682,                0.87399,              0.0012528,              0.0012528,              0.0012528
                    253,                0.33899,                0.32541,                0.91671,                0.94947,                 0.9476,                0.97898,                0.93838,                0.30897,                0.26599,                0.88126,              0.0012511,              0.0012511,              0.0012511
                    254,                0.33314,                0.30549,                0.91157,                0.93424,                0.98035,                0.98513,                0.94622,                0.29343,                0.24342,                0.87624,              0.0012495,              0.0012495,              0.0012495
                    255,                0.33718,                0.32198,                0.91294,                 0.9407,                0.94151,                0.98501,                0.94705,                0.29796,                0.25742,                0.87888,              0.0012478,              0.0012478,              0.0012478
                    256,                0.33341,                0.30182,                0.90902,                0.91582,                0.96834,                0.97427,                0.92984,                0.30653,                0.27578,                0.88404,              0.0012462,              0.0012462,              0.0012462
                    257,                0.33561,                0.32025,                0.91402,                0.92913,                0.97231,                0.97851,                0.94324,                0.31847,                0.26845,                0.88959,              0.0012445,              0.0012445,              0.0012445
                    258,                0.32482,                0.31086,                0.91242,                0.92577,                 0.9927,                0.97159,                 0.9319,                0.29558,                0.24917,                0.87532,              0.0012429,              0.0012429,              0.0012429
                    259,                0.33125,                 0.3119,                0.91278,                0.95016,                0.97326,                0.98624,                0.94645,                0.29955,                0.23211,                 0.8798,              0.0012412,              0.0012412,              0.0012412
                    260,                0.32111,                0.30862,                 0.9033,                0.94178,                0.96616,                0.98411,                0.94758,                0.29935,                 0.2698,                 0.8793,              0.0012396,              0.0012396,              0.0012396
                    261,                 0.3253,                0.31455,                0.91155,                0.92344,                0.98022,                0.97881,                0.94571,                0.29498,                0.26099,                0.87585,              0.0012379,              0.0012379,              0.0012379
                    262,                0.33444,                0.31592,                0.91282,                0.95435,                0.96037,                0.98109,                0.93883,                 0.3111,                0.27202,                0.88301,              0.0012363,              0.0012363,              0.0012363
                    263,                0.34362,                0.32704,                0.92004,                0.94087,                0.96671,                 0.9748,                0.93832,                0.29527,                0.25813,                0.87567,              0.0012346,              0.0012346,              0.0012346
                    264,                0.33704,                0.30883,                0.91247,                0.94231,                 0.9672,                0.98494,                0.95066,                0.29994,                0.24351,                0.87375,               0.001233,               0.001233,               0.001233
                    265,                0.33999,                0.32486,                0.91744,                0.95298,                0.95176,                0.98358,                0.94448,                0.31001,                0.25463,                0.87833,              0.0012313,              0.0012313,              0.0012313
                    266,                0.33783,                0.31292,                0.92294,                0.92673,                0.99048,                0.98527,                0.95152,                0.29295,                0.24947,                0.87665,              0.0012297,              0.0012297,              0.0012297
                    267,                0.32805,                0.30265,                0.90754,                0.91775,                0.98721,                0.98412,                0.94612,                0.29404,                0.25804,                0.88341,               0.001228,               0.001228,               0.001228
                    268,                0.33369,                0.31843,                0.91788,                0.94552,                0.97617,                0.98736,                0.94613,                0.30132,                0.23501,                0.88001,              0.0012264,              0.0012264,              0.0012264
                    269,                0.32815,                0.30733,                0.90622,                 0.9481,                0.97171,                0.98593,                0.95039,                0.29475,                0.23484,                 0.8767,              0.0012247,              0.0012247,              0.0012247
                    270,                0.32756,                0.30866,                0.91272,                0.95224,                0.96187,                0.98199,                0.94624,                0.29303,                0.23856,                0.87911,              0.0012231,              0.0012231,              0.0012231
                    271,                0.33109,                  0.314,                0.90974,                  0.959,                0.97033,                 0.9821,                0.94178,                0.30072,                0.23508,                0.87967,              0.0012214,              0.0012214,              0.0012214
                    272,                0.33527,                 0.3236,                 0.9239,                0.93813,                0.98803,                0.98717,                0.95032,                0.29539,                0.24324,                0.87652,              0.0012198,              0.0012198,              0.0012198
                    273,                0.31957,                0.30434,                0.90336,                0.95299,                0.97103,                0.98756,                 0.9489,                0.29865,                0.23473,                0.88046,              0.0012181,              0.0012181,              0.0012181
                    274,                0.32495,                 0.3084,                0.90651,                0.94153,                0.97116,                0.97017,                0.93907,                0.29174,                0.25088,                0.87851,              0.0012165,              0.0012165,              0.0012165
                    275,                0.32629,                0.29764,                0.90608,                0.94666,                0.97542,                0.98613,                0.94616,                0.30059,                0.24861,                0.88513,              0.0012148,              0.0012148,              0.0012148
                    276,                0.32427,                0.30614,                 0.9074,                 0.9332,                0.98394,                0.98098,                0.94538,                0.29875,                0.24887,                0.88219,              0.0012132,              0.0012132,              0.0012132
                    277,                0.33218,                0.31417,                0.91859,                 0.9497,                0.97425,                0.98505,                0.95665,                0.29583,                0.23594,                0.87799,              0.0012115,              0.0012115,              0.0012115
                    278,                0.32465,                0.30342,                0.91298,                0.95908,                0.96826,                0.98656,                0.95193,                0.29662,                0.22833,                0.87977,              0.0012099,              0.0012099,              0.0012099
                    279,                0.32142,                0.30414,                0.91081,                0.94257,                0.97371,                0.97328,                0.93761,                0.29721,                0.24595,                0.88326,              0.0012082,              0.0012082,              0.0012082
                    280,                 0.3243,                0.29541,                0.90626,                 0.9393,                0.98659,                0.98352,                0.94432,                0.29074,                0.22856,                0.87682,              0.0012066,              0.0012066,              0.0012066
                    281,                 0.3234,                 0.3016,                0.91146,                0.95984,                0.95973,                0.98616,                0.95574,                0.28487,                0.23037,                0.87086,              0.0012049,              0.0012049,              0.0012049
                    282,                0.32407,                 0.3065,                0.90475,                0.93213,                0.98618,                0.98656,                0.95122,                0.29111,                0.24959,                0.87088,              0.0012033,              0.0012033,              0.0012033
                    283,                0.32656,                0.30485,                0.90452,                0.95171,                0.95669,                 0.9821,                0.94705,                0.28847,                0.24422,                 0.8689,              0.0012016,              0.0012016,              0.0012016
                    284,                0.31807,                0.29545,                0.90381,                0.94014,                0.97857,                 0.9693,                0.93332,                0.28582,                0.24288,                 0.8756,                 0.0012,                 0.0012,                 0.0012
                    285,                0.32767,                0.30402,                 0.9062,                0.93955,                 0.9615,                0.98169,                0.94468,                0.28511,                 0.2455,                0.87438,              0.0011983,              0.0011983,              0.0011983
                    286,                0.33109,                0.29288,                0.91532,                0.94436,                 0.9887,                0.97492,                0.94603,                0.29239,                0.24188,                0.87693,              0.0011967,              0.0011967,              0.0011967
                    287,                0.33123,                0.29601,                0.91384,                0.90991,                0.98683,                0.98098,                 0.9473,                0.29555,                0.25532,                0.87601,               0.001195,               0.001195,               0.001195
                    288,                0.32717,                0.30312,                0.91584,                0.92848,                0.97131,                 0.9836,                 0.9495,                0.28832,                0.24195,                0.87802,              0.0011934,              0.0011934,              0.0011934
                    289,                0.31909,                0.29216,                 0.9079,                0.92767,                0.98344,                0.97934,                0.94456,                  0.283,                0.23754,                0.87667,              0.0011917,              0.0011917,              0.0011917
                    290,                0.31708,                0.30002,                0.90885,                0.93537,                0.98128,                0.98718,                0.96012,                0.28782,                0.23274,                0.87427,              0.0011901,              0.0011901,              0.0011901
                    291,                0.32341,                0.29563,                0.91045,                0.95481,                0.97694,                0.97921,                0.94163,                0.28939,                0.23788,                 0.8759,              0.0011884,              0.0011884,              0.0011884
                    292,                0.31634,                0.29321,                0.90913,                0.92406,                0.98424,                0.98506,                0.95638,                0.28963,                  0.241,                0.87651,              0.0011868,              0.0011868,              0.0011868
                    293,                0.32509,                0.30189,                0.90377,                0.95587,                0.95708,                0.98723,                0.95602,                0.29632,                0.23839,                0.88227,              0.0011851,              0.0011851,              0.0011851
                    294,                0.31439,                0.29632,                0.90304,                0.95027,                0.98265,                0.97889,                0.94261,                0.29182,                0.24227,                0.88198,              0.0011835,              0.0011835,              0.0011835
                    295,                0.32785,                0.31026,                0.91555,                0.95393,                0.96686,                  0.985,                0.95279,                0.29332,                0.23487,                0.88433,              0.0011818,              0.0011818,              0.0011818
                    296,                0.32845,                0.30807,                0.91447,                0.95286,                0.96777,                0.98222,                0.94278,                0.29397,                0.25049,                0.88231,              0.0011802,              0.0011802,              0.0011802
                    297,                0.32062,                  0.297,                0.90815,                0.93902,                0.97867,                0.98659,                0.94902,                0.29548,                0.24041,                0.88423,              0.0011785,              0.0011785,              0.0011785
                    298,                0.32704,                0.29243,                0.90509,                0.91767,                0.96288,                0.97683,                 0.9469,                0.29049,                0.25635,                0.87945,              0.0011769,              0.0011769,              0.0011769
                    299,                 0.3225,                0.29464,                 0.9081,                0.92798,                0.98346,                0.98273,                0.94857,                0.29338,                0.25665,                0.87491,              0.0011752,              0.0011752,              0.0011752
                    300,                0.32839,                0.30135,                0.91254,                0.93674,                0.96085,                0.98368,                0.94381,                 0.2946,                0.25179,                0.87798,              0.0011736,              0.0011736,              0.0011736
                    301,                0.32519,                0.30129,                0.90846,                0.93694,                0.98665,                0.98748,                 0.9505,                0.30266,                0.22988,                0.88087,              0.0011719,              0.0011719,              0.0011719
                    302,                0.31513,                0.29107,                0.89173,                0.94045,                0.98573,                 0.9793,                 0.9485,                0.28304,                0.23042,                0.87105,              0.0011703,              0.0011703,              0.0011703
                    303,                 0.3106,                 0.2788,                0.89851,                0.93777,                0.97998,                0.97391,                 0.9407,                0.28684,                0.23552,                0.87281,              0.0011686,              0.0011686,              0.0011686
                    304,                0.32261,                 0.3024,                 0.9043,                 0.9424,                0.98533,                0.98287,                0.94336,                 0.2992,                0.24045,                0.87298,               0.001167,               0.001167,               0.001167
                    305,                0.32643,                0.30723,                0.90931,                0.95561,                0.96395,                0.97745,                0.94044,                0.29754,                0.24033,                0.87474,              0.0011653,              0.0011653,              0.0011653
                    306,                0.31171,                0.28458,                 0.8968,                0.93081,                0.98194,                0.97821,                0.94737,                0.28773,                0.24305,                0.87424,              0.0011636,              0.0011636,              0.0011636
                    307,                0.30901,                0.28584,                0.89659,                0.94073,                0.98378,                0.98183,                0.95171,                0.29435,                0.24223,                0.87782,               0.001162,               0.001162,               0.001162
                    308,                0.31855,                0.29513,                0.90924,                0.93322,                0.98022,                 0.9768,                0.94698,                0.28636,                0.24977,                0.87791,              0.0011603,              0.0011603,              0.0011603
                    309,                0.31468,                0.28952,                0.90311,                0.92415,                0.98022,                 0.9799,                0.94724,                 0.2843,                0.26087,                0.87937,              0.0011587,              0.0011587,              0.0011587
                    310,                0.31491,                0.27729,                 0.9021,                0.95918,                0.96978,                0.98231,                0.94474,                0.29081,                0.23887,                 0.8836,               0.001157,               0.001157,               0.001157
                    311,                0.31798,                0.28775,                0.90472,                0.94537,                0.98377,                0.97467,                0.93794,                0.28938,                0.23561,                0.88517,              0.0011554,              0.0011554,              0.0011554
                    312,                0.31769,                0.28832,                0.90316,                0.94852,                0.98496,                0.97006,                0.93636,                0.29177,                0.24369,                0.88469,              0.0011537,              0.0011537,              0.0011537
                    313,                0.31521,                0.28814,                0.90389,                0.94185,                0.96834,                0.98402,                0.95316,                0.28649,                0.23593,                0.87749,              0.0011521,              0.0011521,              0.0011521
                    314,                  0.317,                 0.3009,                0.90191,                0.94536,                0.96683,                0.98092,                0.94414,                0.28571,                0.25401,                0.87835,              0.0011504,              0.0011504,              0.0011504
                    315,                0.31638,                0.29227,                0.90044,                0.94146,                0.96884,                0.98342,                0.94832,                0.28187,                0.23801,                 0.8766,              0.0011488,              0.0011488,              0.0011488
                    316,                0.31846,                0.29923,                0.91106,                0.95399,                 0.9745,                0.98346,                0.94778,                0.28431,                0.22791,                 0.8798,              0.0011471,              0.0011471,              0.0011471
                    317,                 0.3154,                0.29152,                0.90238,                0.93228,                0.96971,                0.98312,                0.94934,                0.29111,                0.24439,                0.87872,              0.0011455,              0.0011455,              0.0011455
                    318,                0.31638,                0.29387,                0.89995,                 0.9405,                   0.98,                0.98834,                0.95379,                0.28482,                 0.2318,                0.87509,              0.0011438,              0.0011438,              0.0011438
                    319,                0.31056,                0.27819,                 0.8931,                 0.9228,                0.98435,                0.97855,                0.93917,                0.28896,                0.25025,                0.87522,              0.0011422,              0.0011422,              0.0011422
                    320,                0.30726,                0.28391,                0.90123,                0.91889,                0.98327,                0.97664,                0.94053,                0.28765,                0.24984,                0.87207,              0.0011405,              0.0011405,              0.0011405
                    321,                0.30522,                0.27385,                0.89115,                0.94543,                0.97651,                0.97941,                 0.9425,                 0.2843,                0.24038,                0.87179,              0.0011389,              0.0011389,              0.0011389
                    322,                0.31386,                0.29576,                0.90236,                0.92942,                0.99503,                0.97999,                0.93969,                0.28989,                0.24195,                0.87223,              0.0011372,              0.0011372,              0.0011372
                    323,                0.31689,                0.28812,                0.90417,                0.96188,                0.96402,                0.98513,                 0.9455,                0.28514,                0.23872,                0.87633,              0.0011356,              0.0011356,              0.0011356
                    324,                0.31001,                0.28937,                0.90393,                0.92887,                0.96468,                0.98092,                0.94741,                0.28628,                0.25003,                0.87385,              0.0011339,              0.0011339,              0.0011339
                    325,                0.30526,                0.29427,                0.90007,                0.94282,                0.92457,                  0.969,                0.93228,                0.29729,                0.27292,                0.88206,              0.0011323,              0.0011323,              0.0011323
                    326,                0.31762,                0.28874,                0.89824,                0.92537,                0.95186,                0.97155,                0.93059,                0.30116,                0.26395,                0.88181,              0.0011306,              0.0011306,              0.0011306
                    327,                0.32053,                0.30004,                0.90149,                0.93973,                0.97237,                0.97977,                0.94453,                0.28975,                0.23698,                0.87313,               0.001129,               0.001129,               0.001129
                    328,                0.31385,                0.28185,                0.89709,                 0.9318,                0.97802,                0.96483,                0.93212,                0.29534,                0.25684,                0.87202,              0.0011273,              0.0011273,              0.0011273
                    329,                0.31327,                0.29287,                 0.9028,                0.94171,                0.96671,                0.96825,                0.93059,                0.28856,                0.25395,                0.87476,              0.0011257,              0.0011257,              0.0011257
                    330,                0.31854,                0.29229,                0.90534,                0.93477,                0.97263,                0.98574,                0.95105,                0.29838,                0.23695,                0.88158,               0.001124,               0.001124,               0.001124
                    331,                0.32027,                0.29329,                0.90781,                 0.9588,                0.95931,                 0.9843,                0.94455,                0.28889,                0.23263,                0.87919,              0.0011224,              0.0011224,              0.0011224
                    332,                0.31211,                 0.2854,                0.89849,                0.95014,                 0.9589,                 0.9752,                0.94103,                0.29556,                0.23734,                0.88012,              0.0011207,              0.0011207,              0.0011207
                    333,                0.31908,                0.28605,                0.90527,                0.94354,                0.96595,                0.98328,                0.94987,                0.29183,                0.23769,                0.87461,              0.0011191,              0.0011191,              0.0011191
                    334,                0.31404,                0.27748,                0.89999,                0.95777,                0.95455,                0.98189,                0.95016,                0.29351,                0.23641,                0.87691,              0.0011174,              0.0011174,              0.0011174
                    335,                0.31288,                0.28849,                0.89942,                0.92688,                0.98718,                0.98047,                0.94208,                0.28971,                0.25043,                0.87839,              0.0011158,              0.0011158,              0.0011158
                    336,                0.31104,                0.27936,                0.90174,                0.94605,                0.96893,                0.98126,                 0.9512,                0.28223,                0.23538,                 0.8718,              0.0011141,              0.0011141,              0.0011141
                    337,                0.30928,                0.28484,                0.89529,                0.95411,                0.97086,                0.98023,                0.94677,                0.28578,                0.23133,                0.87377,              0.0011125,              0.0011125,              0.0011125
