                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    106,                0.41942,                0.41579,                0.88182,                0.92961,                0.93501,                0.97386,                0.92471,                0.33844,                0.31939,                0.87067,              0.0014937,              0.0014937,              0.0014937
                    107,                0.42364,                0.42015,                0.87779,                0.93039,                0.97244,                0.97728,                0.89934,                 0.4207,                0.35961,                0.90336,              0.0014921,              0.0014921,              0.0014921
                    108,                 0.4522,                0.44285,                0.90058,                0.92352,                 0.9547,                0.97953,                0.89591,                0.41943,                 0.3466,                0.90732,              0.0014904,              0.0014904,              0.0014904
                    109,                0.42135,                0.41479,                0.88398,                0.88824,                0.96981,                0.96973,                0.91963,                0.34087,                0.32583,                0.87357,              0.0014888,              0.0014888,              0.0014888
                    110,                0.43016,                0.42872,                0.88609,                0.89962,                0.96671,                0.97471,                0.91906,                0.35509,                0.32885,                0.87854,              0.0014871,              0.0014871,              0.0014871
                    111,                0.41611,                 0.4243,                0.88462,                0.85667,                0.92473,                0.93009,                0.85835,                0.41462,                0.42618,                0.89981,              0.0014855,              0.0014855,              0.0014855
                    112,                0.41486,                0.41368,                0.87745,                0.92857,                0.94433,                0.96634,                0.91167,                0.36427,                0.33867,                0.87909,              0.0014838,              0.0014838,              0.0014838
                    113,                0.40563,                0.41531,                0.87514,                0.93529,                0.92231,                0.97933,                0.91948,                0.35825,                0.35124,                0.87818,              0.0014822,              0.0014822,              0.0014822
                    114,                0.40877,                 0.4262,                0.88315,                0.89986,                0.92877,                0.97019,                0.90344,                 0.3628,                0.35778,                0.88396,              0.0014805,              0.0014805,              0.0014805
                    115,                0.41083,                0.40321,                0.87852,                0.87365,                0.94123,                 0.9695,                0.90821,                0.37811,                0.40021,                0.88581,              0.0014789,              0.0014789,              0.0014789
                    116,                0.41284,                0.40897,                0.87563,                0.89696,                0.88962,                0.96065,                0.90161,                0.36744,                0.41581,                0.87856,              0.0014772,              0.0014772,              0.0014772
                    117,                0.41823,                0.41469,                0.87895,                0.93461,                0.94252,                0.98235,                0.93074,                0.34442,                0.32667,                0.87054,              0.0014756,              0.0014756,              0.0014756
                    118,                0.41899,                0.41488,                0.87999,                0.92375,                0.95835,                0.97807,                0.92466,                0.34949,                0.33636,                0.87357,              0.0014739,              0.0014739,              0.0014739
                    119,                0.43013,                0.41405,                0.88271,                0.90992,                0.91483,                0.96053,                0.90907,                0.34339,                0.35675,                0.87091,              0.0014723,              0.0014723,              0.0014723
                    120,                0.40828,                 0.3982,                0.88141,                0.90625,                0.97417,                0.97822,                 0.9309,                0.33394,                 0.3186,                0.86858,              0.0014706,              0.0014706,              0.0014706
                    121,                0.40862,                0.39851,                0.87876,                0.90096,                0.95108,                0.96707,                0.90781,                0.37647,                0.33995,                0.88699,               0.001469,               0.001469,               0.001469
                    122,                 0.4101,                0.40723,                0.87664,                0.95407,                0.91882,                0.97868,                0.92128,                0.37554,                0.31952,                0.88622,              0.0014673,              0.0014673,              0.0014673
                    123,                0.40737,                0.40369,                0.87573,                0.92009,                0.97121,                0.97022,                0.91465,                0.35898,                0.31275,                 0.8744,              0.0014657,              0.0014657,              0.0014657
                    124,                0.39352,                0.39151,                0.86972,                0.93521,                0.96732,                0.98599,                0.93615,                0.33761,                0.29459,                0.86892,               0.001464,               0.001464,               0.001464
                    125,                0.39213,                0.38369,                0.87138,                0.94053,                0.93455,                0.97667,                0.92126,                0.34468,                0.31277,                0.87121,              0.0014624,              0.0014624,              0.0014624
                    126,                0.40398,                0.39266,                0.87257,                0.90696,                0.93566,                0.96308,                0.90699,                0.37202,                0.37638,                0.88323,              0.0014607,              0.0014607,              0.0014607
                    127,                0.41398,                0.41546,                0.87295,                 0.9272,                0.89548,                0.96279,                0.91754,                0.32993,                0.35558,                0.86792,              0.0014591,              0.0014591,              0.0014591
                    128,                0.40044,                0.40117,                0.88048,                 0.9148,                0.93975,                 0.9591,                0.90238,                0.36737,                0.35015,                0.88055,              0.0014574,              0.0014574,              0.0014574
                    129,                0.40858,                0.40628,                0.87546,                0.93063,                0.94278,                0.97101,                0.92476,                0.33044,                0.32443,                0.86661,              0.0014558,              0.0014558,              0.0014558
                    130,                0.40124,                0.40325,                0.87634,                0.93222,                0.92895,                0.97674,                 0.9235,                0.34416,                0.33066,                0.87127,              0.0014541,              0.0014541,              0.0014541
                    131,                0.39987,                0.40048,                 0.8741,                0.93154,                0.94582,                0.96697,                 0.9175,                0.33373,                 0.3168,                0.86802,              0.0014525,              0.0014525,              0.0014525
                    132,                0.41178,                0.39807,                0.86968,                0.88502,                0.96303,                0.97402,                 0.9198,                0.35287,                0.35897,                 0.8762,              0.0014508,              0.0014508,              0.0014508
                    133,                 0.4192,                0.40727,                0.88051,                0.95321,                0.95474,                0.98082,                0.92545,                0.35105,                 0.3001,                0.87665,              0.0014492,              0.0014492,              0.0014492
