                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    289,                0.34262,                 0.2927,                0.84968,                0.93123,                0.98031,                0.98033,                0.94028,                0.31816,                0.26123,                0.85591,              0.0011917,              0.0011917,              0.0011917
                    290,                0.34576,                 0.2972,                0.85285,                0.96085,                0.97163,                0.98371,                0.94176,                0.30936,                0.23631,                 0.8534,              0.0011901,              0.0011901,              0.0011901
                    291,                 0.3477,                0.30167,                0.85721,                0.94889,                0.97645,                0.97538,                0.93705,                 0.3047,                0.23736,                0.85042,              0.0011884,              0.0011884,              0.0011884
                    292,                0.33986,                 0.2994,                0.84893,                0.96157,                0.96252,                0.98206,                0.93959,                0.30467,                 0.2401,                0.85057,              0.0011868,              0.0011868,              0.0011868
                    293,                0.35625,                0.30781,                0.84853,                0.94062,                0.95585,                0.98012,                0.93678,                0.31888,                0.26503,                0.85505,              0.0011851,              0.0011851,              0.0011851
                    294,                0.33848,                0.29676,                 0.8485,                0.93945,                0.96333,                0.97076,                0.92499,                0.31625,                 0.2664,                0.85508,              0.0011835,              0.0011835,              0.0011835
                    295,                0.34705,                0.30738,                0.85004,                0.94063,                0.96964,                0.97222,                0.93592,                0.30458,                0.24213,                0.85159,              0.0011818,              0.0011818,              0.0011818
                    296,                0.34832,                0.29221,                0.84868,                0.94153,                0.97862,                0.98863,                0.94786,                0.30445,                0.23636,                 0.8511,              0.0011802,              0.0011802,              0.0011802
                    297,                0.34903,                0.30117,                0.84899,                0.92725,                0.98022,                0.98054,                0.94429,                0.30178,                0.24986,                 0.8511,              0.0011785,              0.0011785,              0.0011785
                    298,                0.34703,                 0.2986,                0.84606,                0.92644,                 0.9792,                0.98114,                 0.9387,                0.31443,                0.24891,                0.85236,              0.0011769,              0.0011769,              0.0011769
                    299,                0.33862,                0.29213,                0.84797,                0.94352,                0.99282,                0.98733,                0.95393,                0.29976,                0.22665,                0.84949,              0.0011752,              0.0011752,              0.0011752
                    300,                0.35018,                0.30017,                0.85721,                0.95134,                0.96671,                0.98468,                 0.9475,                 0.3089,                0.23682,                0.85092,              0.0011736,              0.0011736,              0.0011736
                    301,                0.33559,                0.29273,                0.84693,                0.94754,                0.99295,                0.98934,                0.95343,                0.29961,                 0.2247,                0.85022,              0.0011719,              0.0011719,              0.0011719
                    302,                0.33948,                0.29812,                0.84181,                0.92212,                0.98102,                 0.9829,                0.94664,                 0.2993,                0.25859,                0.84947,              0.0011703,              0.0011703,              0.0011703
                    303,                0.32726,                0.29071,                 0.8488,                0.94506,                0.96565,                0.98087,                0.94863,                0.30162,                0.25068,                0.84899,              0.0011686,              0.0011686,              0.0011686
                    304,                0.34841,                0.31243,                0.85107,                0.96013,                0.97695,                0.98753,                0.95113,                0.30711,                 0.2319,                0.85167,               0.001167,               0.001167,               0.001167
                    305,                 0.3518,                0.30715,                0.84597,                0.94756,                 0.9851,                 0.9849,                0.94907,                0.29189,                0.23616,                0.84859,              0.0011653,              0.0011653,              0.0011653
                    306,                0.33241,                0.29219,                0.84751,                0.95552,                0.98187,                 0.9905,                0.95779,                0.29779,                0.22904,                0.85039,              0.0011636,              0.0011636,              0.0011636
                    307,                0.32538,                0.28352,                 0.8394,                0.95398,                0.98409,                0.98735,                0.94193,                0.30961,                 0.2322,                0.85259,               0.001162,               0.001162,               0.001162
                    308,                0.33769,                0.29732,                0.84791,                0.94295,                 0.9884,                0.97461,                0.93132,                0.31125,                0.23399,                0.85323,              0.0011603,              0.0011603,              0.0011603
                    309,                0.34198,                0.30387,                0.84764,                0.95058,                 0.9695,                0.98331,                0.94656,                0.30236,                0.23444,                0.85133,              0.0011587,              0.0011587,              0.0011587
                    310,                 0.3348,                0.28801,                0.84501,                0.94656,                0.97347,                0.98063,                0.94836,                0.31639,                0.24304,                0.85492,               0.001157,               0.001157,               0.001157
                    311,                0.34886,                0.30485,                0.85343,                0.94493,                0.99181,                0.97945,                0.94805,                  0.302,                0.23434,                 0.8511,              0.0011554,              0.0011554,              0.0011554
                    312,                0.33723,                0.29088,                0.84144,                0.96233,                0.98424,                0.98357,                0.94329,                0.30356,                0.23179,                0.85086,              0.0011537,              0.0011537,              0.0011537
                    313,                 0.3341,                0.29015,                0.85157,                0.93527,                0.97904,                0.97427,                0.94123,                0.30708,                0.24941,                0.85191,              0.0011521,              0.0011521,              0.0011521
                    314,                 0.3362,                0.29832,                0.84686,                0.94977,                 0.9589,                0.97082,                0.93304,                0.30364,                0.24977,                0.84956,              0.0011504,              0.0011504,              0.0011504
                    315,                 0.3336,                 0.2863,                0.84521,                0.94527,                0.95873,                0.98088,                0.94544,                0.29998,                0.24872,                0.84923,              0.0011488,              0.0011488,              0.0011488
                    316,                 0.3337,                0.29183,                0.84025,                0.95245,                0.98317,                0.98725,                0.95145,                0.30736,                0.26681,                0.85253,              0.0011471,              0.0011471,              0.0011471
                    317,                0.33178,                 0.2868,                0.84502,                0.94309,                0.99267,                0.97825,                0.94993,                0.29587,                0.23108,                0.84923,              0.0011455,              0.0011455,              0.0011455
                    318,                0.33052,                0.28848,                0.83976,                 0.9535,                0.98128,                0.98572,                0.94928,                0.29934,                0.22803,                0.84928,              0.0011438,              0.0011438,              0.0011438
                    319,                0.32667,                0.28119,                0.83946,                0.92546,                 0.9532,                0.97536,                0.93521,                0.31409,                0.25748,                0.85558,              0.0011422,              0.0011422,              0.0011422
                    320,                0.32777,                0.28653,                0.84345,                0.94826,                0.97867,                0.98779,                0.95038,                0.31423,                0.23891,                0.85327,              0.0011405,              0.0011405,              0.0011405
                    321,                0.32527,                 0.2796,                0.84313,                0.95534,                0.98958,                0.98843,                  0.961,                0.29669,                0.21418,                0.84794,              0.0011389,              0.0011389,              0.0011389
                    322,                0.33375,                0.29619,                0.84567,                0.95855,                0.97376,                0.98699,                0.95122,                0.30099,                 0.2219,                0.84972,              0.0011372,              0.0011372,              0.0011372
                    323,                0.32808,                0.29295,                0.84577,                0.91682,                0.99021,                0.98142,                0.94524,                 0.2951,                0.23023,                 0.8483,              0.0011356,              0.0011356,              0.0011356
                    324,                0.32772,                0.28933,                0.84277,                0.94561,                0.97452,                 0.9845,                0.95066,                0.30707,                 0.2317,                0.85169,              0.0011339,              0.0011339,              0.0011339
                    325,                0.32108,                0.28668,                0.83472,                0.94036,                0.98303,                0.98567,                0.95021,                0.30667,                0.22967,                0.85016,              0.0011323,              0.0011323,              0.0011323
                    326,                0.33216,                0.28375,                0.83949,                0.95767,                0.95592,                0.98858,                0.95244,                0.30229,                 0.2307,                0.85019,              0.0011306,              0.0011306,              0.0011306
                    327,                0.33543,                0.29199,                0.84681,                0.93782,                0.99253,                0.98254,                0.95047,                0.29136,                0.21979,                0.84638,               0.001129,               0.001129,               0.001129
                    328,                0.32827,                0.27593,                0.84232,                0.93569,                0.98166,                0.98342,                0.95136,                0.29986,                0.22842,                0.84849,              0.0011273,              0.0011273,              0.0011273
                    329,                0.32781,                0.28697,                 0.8424,                0.93014,                0.98949,                0.98826,                0.95286,                0.30479,                0.22706,                0.85007,              0.0011257,              0.0011257,              0.0011257
                    330,                0.33761,                0.28732,                0.84081,                0.94053,                0.98715,                 0.9844,                0.95374,                0.30252,                0.24827,                0.85117,               0.001124,               0.001124,               0.001124
                    331,                0.33705,                0.29194,                0.84631,                0.94798,                0.97331,                0.98482,                0.94032,                 0.3079,                 0.2457,                0.85208,              0.0011224,              0.0011224,              0.0011224
                    332,                0.33159,                0.27903,                 0.8439,                0.93803,                0.98494,                0.98723,                0.95031,                 0.2997,                0.22687,                0.84964,              0.0011207,              0.0011207,              0.0011207
                    333,                0.34066,                 0.2905,                0.84002,                0.94513,                0.97993,                0.98078,                0.94243,                0.30474,                0.23525,                 0.8519,              0.0011191,              0.0011191,              0.0011191
                    334,                0.33548,                0.28008,                0.83923,                0.95933,                0.97347,                0.98578,                0.95514,                0.29587,                0.22906,                0.84925,              0.0011174,              0.0011174,              0.0011174
                    335,                0.33046,                0.28813,                0.84407,                0.94778,                0.97757,                0.98235,                0.94695,                0.30152,                0.24382,                0.84988,              0.0011158,              0.0011158,              0.0011158
                    336,                0.33522,                0.28221,                0.84846,                0.95296,                0.98892,                0.98384,                0.94873,                0.29793,                0.23276,                0.84895,              0.0011141,              0.0011141,              0.0011141
                    337,                0.33083,                 0.2835,                0.85028,                0.94954,                  0.978,                 0.9827,                0.95323,                0.29382,                0.22398,                 0.8487,              0.0011125,              0.0011125,              0.0011125
                    338,                0.33691,                 0.2889,                0.84839,                0.94581,                0.98964,                0.98157,                0.95069,                0.29527,                0.23177,                0.84773,              0.0011108,              0.0011108,              0.0011108
                    339,                0.31949,                0.28423,                0.84138,                 0.9519,                0.98857,                0.98129,                 0.9431,                0.31041,                0.23742,                0.85118,              0.0011092,              0.0011092,              0.0011092
                    340,                 0.3297,                0.28627,                0.83489,                0.95938,                0.98543,                0.98881,                0.95562,                0.29214,                0.22076,                0.84759,              0.0011075,              0.0011075,              0.0011075
                    341,                0.32827,                0.28016,                0.84215,                0.92556,                 0.9974,                0.97472,                0.93701,                0.30395,                0.23461,                0.85087,              0.0011059,              0.0011059,              0.0011059
                    342,                0.33497,                0.29408,                0.84724,                0.93866,                0.99421,                0.97843,                0.94192,                0.29575,                0.22927,                0.84885,              0.0011042,              0.0011042,              0.0011042
                    343,                 0.3261,                0.28593,                  0.837,                0.94945,                 0.9974,                0.97735,                0.94053,                0.30416,                0.23049,                0.85048,              0.0011026,              0.0011026,              0.0011026
                    344,                0.32936,                0.28133,                0.83857,                0.95363,                0.99032,                0.99049,                0.96122,                0.29578,                0.21721,                0.84802,              0.0011009,              0.0011009,              0.0011009
                    345,                0.33782,                0.28544,                0.84402,                0.96558,                 0.9673,                0.98481,                0.95053,                0.29504,                0.22759,                0.84766,              0.0010993,              0.0010993,              0.0010993
                    346,                0.32771,                0.28684,                0.84414,                0.93569,                0.97607,                0.98309,                0.94812,                0.29416,                 0.2285,                0.84738,              0.0010976,              0.0010976,              0.0010976
                    347,                0.32348,                0.27377,                0.83483,                0.94749,                0.98698,                0.98377,                0.94759,                0.28761,                0.21783,                0.84621,               0.001096,               0.001096,               0.001096
                    348,                0.32452,                0.28127,                0.84513,                0.95598,                0.98095,                0.98635,                0.95506,                0.29517,                0.22761,                0.84816,              0.0010943,              0.0010943,              0.0010943
                    349,                0.32532,                0.27675,                0.84546,                0.95236,                0.99134,                0.98991,                0.95874,                0.28729,                0.21522,                0.84662,              0.0010927,              0.0010927,              0.0010927
                    350,                 0.3294,                0.28278,                 0.8473,                 0.9533,                 0.9767,                0.98729,                0.95034,                0.29899,                0.22504,                0.85063,               0.001091,               0.001091,               0.001091
                    351,                0.31907,                0.27837,                0.83713,                0.95636,                0.98834,                0.98536,                 0.9496,                 0.3081,                0.22574,                0.85154,              0.0010894,              0.0010894,              0.0010894
                    352,                0.32743,                0.28684,                0.84782,                0.93414,                0.97867,                0.98265,                0.94279,                  0.316,                0.23322,                0.85463,              0.0010877,              0.0010877,              0.0010877
                    353,                0.31945,                0.27455,                0.84002,                0.94763,                0.98973,                0.98348,                0.95064,                0.29676,                0.22256,                0.84801,              0.0010861,              0.0010861,              0.0010861
                    354,                0.32105,                0.27546,                0.83645,                0.95106,                0.97316,                0.98682,                0.95272,                0.29111,                0.22037,                0.84656,              0.0010844,              0.0010844,              0.0010844
                    355,                0.32684,                0.27924,                0.84285,                 0.9428,                0.96693,                0.98475,                0.94591,                0.30477,                0.23238,                0.84845,              0.0010828,              0.0010828,              0.0010828
                    356,                0.31918,                0.27246,                0.84056,                0.95797,                0.97607,                0.98301,                0.94939,                0.29252,                0.22448,                 0.8464,              0.0010811,              0.0010811,              0.0010811
                    357,                0.31595,                 0.2598,                0.83728,                0.94282,                 0.9869,                0.98561,                0.94573,                0.30123,                0.22261,                0.84836,              0.0010795,              0.0010795,              0.0010795
                    358,                0.33218,                0.27448,                0.84387,                0.95325,                0.97051,                0.98932,                 0.9481,                0.29537,                 0.2178,                0.84733,              0.0010778,              0.0010778,              0.0010778
                    359,                 0.3235,                0.27249,                0.83309,                0.94069,                0.98158,                0.97741,                0.94259,                0.29546,                 0.2321,                0.84801,              0.0010762,              0.0010762,              0.0010762
                    360,                0.32684,                0.27417,                0.83935,                0.93145,                0.98907,                0.97759,                0.94209,                0.29415,                0.23068,                0.84889,              0.0010745,              0.0010745,              0.0010745
                    361,                0.32564,                   0.28,                0.83874,                0.96197,                0.97361,                0.98449,                0.95047,                0.29527,                0.22712,                0.84863,              0.0010729,              0.0010729,              0.0010729
                    362,                0.32071,                0.27495,                0.84074,                0.92375,                0.99425,                0.97785,                0.94426,                0.29843,                0.23966,                0.85011,              0.0010712,              0.0010712,              0.0010712
                    363,                0.33131,                0.28358,                0.84936,                0.94238,                0.98329,                0.97734,                0.94196,                0.29887,                0.23832,                 0.8482,              0.0010696,              0.0010696,              0.0010696
                    364,                0.32428,                 0.2742,                0.84361,                0.92723,                0.98768,                0.97956,                0.94116,                0.30016,                 0.2432,                0.84872,              0.0010679,              0.0010679,              0.0010679
                    365,                0.32775,                0.27771,                0.83976,                0.95082,                0.98552,                0.97973,                 0.9417,                0.29663,                0.22891,                0.84811,              0.0010663,              0.0010663,              0.0010663
                    366,                0.32543,                0.28186,                0.83779,                0.92477,                0.99344,                0.97327,                 0.9396,                0.29051,                0.23549,                0.84682,              0.0010646,              0.0010646,              0.0010646
                    367,                0.31975,                0.27501,                0.83807,                 0.9558,                0.98803,                 0.9796,                0.94685,                 0.2939,                0.22293,                0.84742,               0.001063,               0.001063,               0.001063
                    368,                0.31837,                0.27073,                 0.8407,                0.94537,                0.99412,                0.97884,                0.94617,                 0.2947,                0.21694,                0.84863,              0.0010613,              0.0010613,              0.0010613
                    369,                0.31248,                0.27079,                0.83737,                0.95703,                0.96676,                0.98591,                 0.9471,                0.30708,                0.22213,                0.85279,              0.0010597,              0.0010597,              0.0010597
                    370,                0.32142,                0.27504,                0.84066,                0.95202,                0.96734,                0.97718,                0.94204,                0.29322,                0.23073,                0.84784,               0.001058,               0.001058,               0.001058
                    371,                0.32756,                0.28207,                0.84229,                0.93666,                0.97968,                0.98199,                0.94717,                0.28713,                0.22017,                0.84682,              0.0010564,              0.0010564,              0.0010564
                    372,                0.32017,                0.27504,                0.83966,                0.94153,                0.98638,                0.98135,                0.94422,                0.28945,                0.22109,                 0.8462,              0.0010547,              0.0010547,              0.0010547
                    373,                0.31046,                0.26996,                0.83117,                0.95968,                0.98123,                0.98514,                0.94597,                0.28964,                0.21373,                0.84628,              0.0010531,              0.0010531,              0.0010531
                    374,                0.31339,                0.26965,                0.83676,                0.95237,                0.97177,                0.98395,                0.94665,                0.29799,                0.21647,                0.84762,              0.0010514,              0.0010514,              0.0010514
                    375,                0.31745,                0.26497,                 0.8419,                 0.9512,                0.98351,                0.98702,                0.95557,                 0.2862,                0.20868,                0.84454,              0.0010498,              0.0010498,              0.0010498
                    376,                0.31968,                0.26845,                0.84822,                0.95186,                0.99639,                0.98297,                0.94813,                0.29001,                0.21917,                0.84563,              0.0010481,              0.0010481,              0.0010481
                    377,                0.32998,                0.27439,                0.84274,                0.94652,                0.98843,                0.98556,                 0.9513,                0.29076,                0.21125,                0.84567,              0.0010465,              0.0010465,              0.0010465
                    378,                0.31934,                0.27993,                0.84184,                0.93717,                0.98803,                0.97701,                0.94748,                0.29516,                0.23058,                0.84643,              0.0010448,              0.0010448,              0.0010448
                    379,                0.31624,                0.26626,                0.83687,                0.94563,                 0.9927,                0.98122,                0.94793,                0.28969,                0.21799,                0.84479,              0.0010432,              0.0010432,              0.0010432
                    380,                0.31651,                0.27365,                0.83697,                0.95409,                0.99952,                0.97718,                0.94015,                0.30607,                0.22253,                 0.8508,              0.0010415,              0.0010415,              0.0010415
                    381,                0.31823,                 0.2683,                0.84462,                0.94585,                0.99761,                0.98751,                0.94722,                0.29892,                0.22143,                0.84916,              0.0010399,              0.0010399,              0.0010399
                    382,                0.31805,                 0.2697,                0.84068,                0.95926,                0.97839,                0.98069,                0.95311,                0.29058,                0.22175,                0.84613,              0.0010382,              0.0010382,              0.0010382
                    383,                 0.3292,                0.28132,                0.84051,                0.94137,                0.98388,                0.97267,                0.93523,                0.29362,                0.22525,                 0.8462,              0.0010366,              0.0010366,              0.0010366
                    384,                0.32653,                0.26452,                0.83566,                0.94711,                0.96686,                0.97039,                0.93283,                0.29471,                0.23013,                0.84639,              0.0010349,              0.0010349,              0.0010349
                    385,                0.32373,                 0.2621,                 0.8391,                0.94714,                0.96185,                0.97324,                0.94358,                0.28978,                0.23167,                0.84587,              0.0010333,              0.0010333,              0.0010333
                    386,                0.32152,                0.26534,                0.84396,                0.93759,                0.99408,                0.98169,                0.95351,                0.28716,                0.22054,                0.84522,              0.0010316,              0.0010316,              0.0010316
                    387,                 0.3242,                0.27606,                0.84021,                0.95308,                0.97368,                0.98241,                0.95238,                0.29701,                0.22121,                0.84804,                0.00103,                0.00103,                0.00103
                    388,                0.32234,                0.27117,                0.84271,                0.94706,                0.97907,                0.97809,                0.93994,                0.30577,                0.22421,                0.85096,              0.0010283,              0.0010283,              0.0010283
                    389,                0.32603,                0.27452,                0.84525,                0.94482,                 0.9778,                0.97881,                0.94628,                0.30238,                0.22612,                0.84864,              0.0010267,              0.0010267,              0.0010267
                    390,                0.32287,                0.27258,                 0.8469,                0.92438,                 0.9955,                0.98169,                0.95205,                0.30358,                0.22838,                 0.8488,               0.001025,               0.001025,               0.001025
                    391,                0.31747,                0.27117,                 0.8448,                 0.9375,                0.98294,                0.97983,                0.94638,                0.29934,                0.23118,                0.84645,              0.0010234,              0.0010234,              0.0010234
                    392,                0.31184,                0.26046,                0.84242,                0.95382,                0.98655,                 0.9869,                0.95456,                0.29879,                 0.2184,                0.84786,              0.0010217,              0.0010217,              0.0010217
                    393,                0.30845,                0.25903,                 0.8354,                0.95481,                0.97638,                0.97743,                0.94394,                0.29695,                0.21752,                 0.8469,              0.0010201,              0.0010201,              0.0010201
                    394,                0.31791,                 0.2627,                0.84492,                0.95588,                0.98022,                0.98118,                 0.9523,                0.29153,                0.21894,                0.84654,              0.0010184,              0.0010184,              0.0010184
                    395,                0.32046,                0.26919,                0.84259,                0.94305,                0.98715,                0.98532,                0.95285,                0.29221,                0.22178,                 0.8468,              0.0010168,              0.0010168,              0.0010168
                    396,                0.32031,                0.27173,                0.84304,                0.92564,                0.99802,                0.97842,                0.94128,                0.29016,                0.22466,                0.84768,              0.0010151,              0.0010151,              0.0010151
                    397,                 0.3184,                0.26587,                0.84409,                 0.9289,                0.99324,                0.97918,                0.94452,                0.29729,                0.23119,                 0.8475,              0.0010135,              0.0010135,              0.0010135
                    398,                0.31413,                0.27448,                0.83994,                0.95773,                0.98158,                 0.9844,                0.95041,                0.28923,                0.21639,                0.84514,              0.0010118,              0.0010118,              0.0010118
                    399,                0.31685,                0.27202,                0.84729,                0.92766,                 0.9911,                0.97888,                0.94883,                0.29212,                  0.225,                0.84468,              0.0010102,              0.0010102,              0.0010102
                    400,                0.30798,                0.26949,                0.84209,                0.94726,                0.99756,                0.99057,                0.95589,                0.29678,                0.21487,                0.84681,              0.0010085,              0.0010085,              0.0010085
                    401,                0.31713,                0.26924,                0.83911,                0.94352,                0.99087,                 0.9785,                0.95043,                0.29521,                0.22122,                0.84701,              0.0010069,              0.0010069,              0.0010069
                    402,                0.31405,                0.26888,                0.84467,                0.95298,                0.98345,                0.98764,                0.95163,                0.29471,                0.22005,                0.84795,              0.0010052,              0.0010052,              0.0010052
                    403,                0.31787,                0.26277,                0.84132,                0.94337,                0.98268,                0.98207,                0.94618,                0.29222,                0.21787,                0.84564,              0.0010036,              0.0010036,              0.0010036
                    404,                0.31494,                0.26218,                 0.8363,                0.94756,                0.98385,                 0.9845,                0.95249,                0.28824,                0.21241,                0.84525,              0.0010019,              0.0010019,              0.0010019
                    405,                0.32199,                 0.2752,                0.84514,                0.96012,                0.98977,                 0.9843,                  0.955,                0.28754,                 0.2147,                0.84583,              0.0010003,              0.0010003,              0.0010003
                    406,                0.31443,                0.26474,                0.83451,                0.96298,                0.97155,                0.98551,                0.95519,                0.30321,                0.21688,                0.85082,             0.00099862,             0.00099862,             0.00099862
                    407,                 0.3172,                0.26141,                0.83788,                0.95663,                0.98599,                0.98185,                0.94323,                0.29643,                0.21562,                0.84873,             0.00099697,             0.00099697,             0.00099697
                    408,                 0.3023,                0.25604,                 0.8356,                0.97822,                0.93757,                 0.9856,                0.95386,                0.29582,                0.21278,                 0.8471,             0.00099532,             0.00099532,             0.00099532
                    409,                0.30753,                0.25858,                0.83509,                0.94133,                0.98184,                0.98568,                0.95307,                0.29424,                 0.2131,                0.84684,             0.00099367,             0.00099367,             0.00099367
                    410,                0.31859,                0.26458,                0.83788,                0.95097,                0.97086,                0.98786,                0.95554,                0.28795,                0.20279,                0.84659,             0.00099202,             0.00099202,             0.00099202
                    411,                0.31515,                0.26276,                0.83446,                0.94211,                0.97816,                0.98561,                0.95752,                0.28749,                0.21565,                0.84538,             0.00099036,             0.00099036,             0.00099036
                    412,                0.31417,                0.26785,                0.83781,                0.94127,                 0.9926,                0.98404,                0.95179,                0.29159,                0.22125,                 0.8466,             0.00098871,             0.00098871,             0.00098871
                    413,                0.30724,                0.26216,                0.84096,                0.94795,                0.99134,                0.98522,                0.95173,                0.29143,                0.22136,                0.84537,             0.00098706,             0.00098706,             0.00098706
                    414,                0.31738,                0.27381,                0.83858,                0.92561,                0.98649,                0.98146,                0.94827,                 0.3021,                0.22119,                0.84776,             0.00098541,             0.00098541,             0.00098541
                    415,                0.31385,                0.26715,                0.83724,                0.94592,                0.97941,                0.98205,                0.94801,                0.29625,                 0.2186,                0.84749,             0.00098376,             0.00098376,             0.00098376
                    416,                0.32234,                0.27174,                0.84198,                0.93998,                0.99064,                0.98428,                0.94956,                0.29631,                0.21875,                0.84693,             0.00098211,             0.00098211,             0.00098211
                    417,                0.31803,                0.25925,                0.83984,                0.93012,                0.98566,                0.98044,                0.94231,                0.29067,                0.22337,                0.84509,             0.00098046,             0.00098046,             0.00098046
                    418,                0.31143,                0.26022,                0.84202,                0.94333,                0.97058,                0.97983,                0.94716,                0.30332,                0.23387,                0.84964,             0.00097881,             0.00097881,             0.00097881
                    419,                0.31081,                0.26108,                0.83568,                0.93895,                0.98805,                0.98376,                0.95124,                0.29081,                0.21442,                0.84641,             0.00097716,             0.00097716,             0.00097716
                    420,                0.31042,                0.26062,                0.83275,                0.94343,                0.96965,                0.97753,                0.94509,                0.28843,                 0.2213,                0.84584,             0.00097551,             0.00097551,             0.00097551
                    421,                0.31425,                0.25708,                0.83919,                0.93835,                0.98619,                 0.9838,                0.95089,                0.28722,                0.21313,                0.84585,             0.00097386,             0.00097386,             0.00097386
                    422,                 0.3093,                0.25658,                 0.8389,                0.95327,                0.97831,                0.98328,                0.95078,                0.28202,                0.21647,                0.84488,             0.00097221,             0.00097221,             0.00097221
