                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     48,                0.53671,                0.56768,                0.92522,                0.88238,                0.88692,                0.94534,                 0.8697,                 0.4467,                0.46829,                0.91661,              0.0015894,              0.0015894,              0.0015894
                     49,                0.53617,                0.55965,                0.91813,                0.89669,                 0.9147,                0.95449,                0.87506,                0.43493,                0.43485,                0.91589,              0.0015878,              0.0015878,              0.0015878
                     50,                0.52896,                0.56622,                0.92953,                0.83668,                0.85144,                0.87808,                 0.8103,                0.43724,                0.53422,                 0.9205,              0.0015861,              0.0015861,              0.0015861
                     51,                0.52201,                0.58597,                0.92625,                0.83219,                0.87936,                0.90021,                0.83877,                0.42006,                0.51379,                0.90115,              0.0015845,              0.0015845,              0.0015845
                     52,                0.50666,                0.56318,                0.91091,                0.84981,                  0.865,                0.88804,                0.82159,                0.43042,                0.50872,                0.91091,              0.0015828,              0.0015828,              0.0015828
                     53,                0.52327,                 0.5948,                0.92052,                0.86886,                0.88302,                0.95461,                0.87862,                0.42545,                0.48228,                0.91554,              0.0015812,              0.0015812,              0.0015812
                     54,                0.52724,                0.57517,                0.92815,                0.91081,                0.80764,                 0.8934,                0.82068,                0.44794,                0.57209,                0.92127,              0.0015795,              0.0015795,              0.0015795
                     55,                0.51919,                0.55724,                0.92617,                0.79783,                0.89238,                0.93399,                0.86306,                0.40703,                0.47523,                0.89889,              0.0015779,              0.0015779,              0.0015779
                     56,                0.51605,                0.54512,                0.91427,                0.83409,                0.91502,                0.93551,                0.87362,                  0.404,                0.48474,                 0.8962,              0.0015762,              0.0015762,              0.0015762
                     57,                0.50522,                 0.5401,                0.91138,                0.83612,                0.82459,                0.91623,                 0.8229,                0.45052,                0.58901,                0.91469,              0.0015746,              0.0015746,              0.0015746
                     58,                0.50881,                0.53506,                0.91423,                0.89979,                0.92462,                0.95777,                0.88501,                0.40279,                0.41814,                0.89913,              0.0015729,              0.0015729,              0.0015729
                     59,                0.50208,                0.53588,                 0.9107,                0.80876,                0.92983,                0.94614,                0.87773,                0.40989,                0.48084,                0.90043,              0.0015713,              0.0015713,              0.0015713
                     60,                0.49608,                0.51957,                0.91045,                0.91471,                0.90661,                 0.9668,                0.90011,                0.38467,                0.37452,                0.89047,              0.0015696,              0.0015696,              0.0015696
                     61,                0.48898,                0.51289,                0.89695,                0.92025,                0.89907,                0.95571,                0.88286,                0.42097,                0.41958,                0.90829,               0.001568,               0.001568,               0.001568
                     62,                0.50279,                0.52337,                0.91242,                0.91428,                0.92877,                0.95967,                0.88392,                0.43916,                0.39733,                0.90772,              0.0015663,              0.0015663,              0.0015663
                     63,                0.49302,                 0.5294,                0.90805,                0.85398,                 0.9407,                0.95641,                0.89302,                0.38955,                 0.4018,                0.88848,              0.0015647,              0.0015647,              0.0015647
                     64,                0.49711,                0.51088,                0.90268,                0.86664,                 0.9371,                 0.9341,                0.86309,                0.40373,                0.43204,                0.89208,               0.001563,               0.001563,               0.001563
                     65,                0.49313,                0.52979,                0.91435,                0.84597,                0.91659,                0.91021,                0.81985,                0.50152,                0.48365,                0.93391,              0.0015614,              0.0015614,              0.0015614
                     66,                0.47619,                0.50831,                0.90412,                 0.9255,                0.89288,                 0.9656,                0.89351,                0.41548,                0.39002,                 0.9015,              0.0015597,              0.0015597,              0.0015597
                     67,                0.48056,                0.50979,                0.90187,                0.88833,                0.88178,                0.93531,                0.86043,                0.45649,                0.47299,                0.91182,              0.0015581,              0.0015581,              0.0015581
                     68,                0.47899,                0.50985,                0.89952,                 0.9154,                0.91246,                0.97334,                0.90336,                0.40437,                0.38245,                0.89556,              0.0015564,              0.0015564,              0.0015564
                     69,                0.47809,                0.50273,                0.90341,                0.90634,                0.94203,                0.97278,                0.91069,                 0.3796,                0.36775,                0.88491,              0.0015548,              0.0015548,              0.0015548
                     70,                0.49481,                0.49995,                0.90584,                0.93558,                0.95075,                0.97712,                0.87969,                0.50605,                0.42007,                0.93418,              0.0015531,              0.0015531,              0.0015531
                     71,                0.48188,                0.48536,                0.89941,                0.86551,                0.89035,                0.94899,                 0.8543,                0.47469,                0.42352,                0.91693,              0.0015515,              0.0015515,              0.0015515
                     72,                0.47576,                0.48263,                0.89919,                0.94044,                0.95574,                0.97861,                0.89829,                 0.4269,                0.34951,                0.90676,              0.0015498,              0.0015498,              0.0015498
                     73,                0.46722,                0.48413,                 0.9036,                0.92338,                0.93931,                0.97895,                0.90622,                0.40745,                0.36893,                0.89776,              0.0015482,              0.0015482,              0.0015482
                     74,                 0.4672,                0.47522,                0.89574,                0.94579,                0.90118,                0.97312,                0.90422,                0.39242,                0.35852,                0.89182,              0.0015465,              0.0015465,              0.0015465
                     75,                0.46453,                0.47842,                0.90087,                0.90052,                 0.9487,                 0.9615,                 0.9002,                0.38169,                0.37518,                0.88381,              0.0015449,              0.0015449,              0.0015449
