                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                0.55921,                0.66405,                0.96031,                0.81835,                0.91705,                0.93226,                0.84639,                0.44016,                0.47837,                0.93387,              0.0016109,              0.0016109,              0.0016109
                     36,                0.55009,                0.67744,                0.95715,                0.79642,                   0.87,                0.90086,                0.81417,                0.45408,                0.63573,                0.92778,              0.0016092,              0.0016092,              0.0016092
                     37,                0.54213,                0.65107,                0.95208,                0.84707,                0.80983,                0.90592,                0.82664,                0.42978,                0.60722,                0.91175,              0.0016076,              0.0016076,              0.0016076
                     38,                0.54198,                0.62747,                0.94977,                0.86134,                 0.8917,                0.94036,                0.84796,                0.49977,                0.49639,                0.95531,              0.0016059,              0.0016059,              0.0016059
                     39,                0.57136,                0.64075,                0.95621,                0.88316,                0.90269,                 0.9376,                 0.8504,                0.44418,                0.45559,                0.92655,              0.0016043,              0.0016043,              0.0016043
                     40,                0.53291,                0.61768,                0.94694,                0.86604,                0.86031,                 0.9022,                0.80295,                0.52038,                0.62652,                0.94981,              0.0016026,              0.0016026,              0.0016026
                     41,                0.51846,                0.59507,                0.93723,                0.84132,                0.88696,                0.90127,                0.82735,                0.41959,                0.49034,                0.90956,               0.001601,               0.001601,               0.001601
                     42,                0.51959,                0.58342,                0.93702,                0.88818,                0.91662,                0.95622,                0.87637,                 0.4282,                0.43165,                0.91222,              0.0015993,              0.0015993,              0.0015993
                     43,                0.50991,                0.57828,                  0.933,                0.86148,                0.88363,                 0.9289,                0.85895,                0.40104,                0.47702,                0.89727,              0.0015977,              0.0015977,              0.0015977
                     44,                0.49562,                0.57306,                0.92446,                0.89909,                0.89027,                 0.9348,                0.86591,                0.39802,                0.43453,                0.90346,               0.001596,               0.001596,               0.001596
                     45,                0.50132,                0.55604,                0.92543,                0.92317,                0.87281,                0.94669,                0.86269,                0.42795,                0.45813,                0.91484,              0.0015944,              0.0015944,              0.0015944
                     46,                0.50159,                0.54538,                0.92071,                0.90306,                0.88457,                0.96231,                0.89668,                0.38776,                0.45807,                0.89199,              0.0015927,              0.0015927,              0.0015927
                     47,                0.49616,                0.54115,                 0.9219,                0.90823,                0.94218,                0.96918,                0.89753,                0.40621,                0.38874,                0.90186,              0.0015911,              0.0015911,              0.0015911
                     48,                0.49703,                0.54065,                0.92079,                0.88485,                0.88139,                0.91465,                0.84918,                0.39403,                0.51138,                0.89588,              0.0015894,              0.0015894,              0.0015894
                     49,                0.49384,                0.54152,                0.91687,                0.85829,                0.83222,                 0.9069,                0.84169,                0.38259,                0.52301,                0.89066,              0.0015878,              0.0015878,              0.0015878
                     50,                0.49474,                0.54518,                0.92585,                 0.8633,                0.88398,                0.94307,                0.86552,                0.41676,                0.45049,                0.90915,              0.0015861,              0.0015861,              0.0015861
                     51,                0.47623,                0.52809,                0.91338,                 0.8929,                0.92406,                0.94716,                0.87742,                0.38833,                  0.454,                0.89462,              0.0015845,              0.0015845,              0.0015845
                     52,                 0.4661,                0.52712,                0.90053,                0.90674,                0.90066,                0.93888,                0.86399,                0.41208,                0.41302,                0.91047,              0.0015828,              0.0015828,              0.0015828
                     53,                 0.4964,                 0.5458,                0.91757,                0.89375,                0.94198,                0.97252,                0.90412,                0.40538,                0.40314,                0.90025,              0.0015812,              0.0015812,              0.0015812
                     54,                0.49471,                0.53948,                 0.9181,                0.94515,                0.90843,                0.96716,                0.89175,                0.38904,                0.39035,                0.89283,              0.0015795,              0.0015795,              0.0015795
                     55,                0.47768,                0.50362,                0.91642,                0.89915,                0.95106,                0.96651,                0.89893,                0.40225,                 0.3695,                 0.8959,              0.0015779,              0.0015779,              0.0015779
                     56,                0.46954,                0.49896,                0.90324,                0.86544,                0.94005,                0.96401,                0.89853,                0.40642,                0.40271,                0.89536,              0.0015762,              0.0015762,              0.0015762
                     57,                0.47873,                0.51774,                 0.9119,                0.91676,                0.94489,                0.96634,                0.89569,                0.39465,                0.40877,                0.89307,              0.0015746,              0.0015746,              0.0015746
                     58,                0.47032,                0.51833,                0.90851,                0.91564,                0.90232,                 0.9607,                0.89483,                0.39512,                0.45844,                0.89436,              0.0015729,              0.0015729,              0.0015729
                     59,                0.47704,                0.51044,                0.91211,                0.89372,                0.96119,                0.96363,                0.89251,                0.40785,                0.36664,                0.89806,              0.0015713,              0.0015713,              0.0015713
                     60,                 0.4722,                0.49945,                0.90546,                0.96195,                0.91239,                0.97277,                0.90218,                0.39627,                 0.3677,                0.89849,              0.0015696,              0.0015696,              0.0015696
                     61,                0.45199,                 0.4942,                0.89182,                0.92366,                  0.902,                0.96587,                0.90101,                0.38861,                0.37635,                0.89644,               0.001568,               0.001568,               0.001568
                     62,                 0.4715,                 0.5042,                0.90941,                0.91299,                0.92211,                0.96743,                0.90476,                0.38795,                0.37019,                0.88828,              0.0015663,              0.0015663,              0.0015663
                     63,                0.45849,                0.50623,                0.90065,                0.94655,                0.92856,                0.97451,                0.91508,                0.36195,                 0.3305,                0.88357,              0.0015647,              0.0015647,              0.0015647
                     64,                0.44755,                0.48003,                0.89064,                0.92911,                0.91575,                0.96654,                0.89544,                0.40898,                0.35401,                0.89718,               0.001563,               0.001563,               0.001563
                     65,                0.44793,                0.49396,                0.90381,                0.94069,                 0.9474,                 0.9765,                0.90317,                0.38161,                0.37131,                0.88868,              0.0015614,              0.0015614,              0.0015614
                     66,                0.43711,                0.48188,                0.89569,                0.94732,                0.94538,                0.97155,                0.91379,                 0.3715,                0.34207,                0.88545,              0.0015597,              0.0015597,              0.0015597
                     67,                0.45243,                0.47781,                0.89337,                0.90726,                0.93708,                 0.9587,                0.90179,                0.39112,                0.38306,                0.89202,              0.0015581,              0.0015581,              0.0015581
                     68,                0.44302,                0.46161,                0.88943,                0.93618,                0.94383,                0.97928,                0.92363,                0.34428,                 0.3208,                  0.875,              0.0015564,              0.0015564,              0.0015564
                     69,                0.43951,                0.46972,                0.89239,                0.88746,                0.97625,                0.97272,                0.91087,                0.36325,                0.33744,                0.88027,              0.0015548,              0.0015548,              0.0015548
                     70,                0.44036,                0.48618,                0.89475,                0.91983,                0.94609,                0.97514,                0.88396,                0.45972,                0.38779,                0.92011,              0.0015531,              0.0015531,              0.0015531
                     71,                0.45071,                0.49428,                0.89133,                0.89898,                0.92719,                0.94956,                0.88597,                0.38197,                0.41051,                0.89013,              0.0015515,              0.0015515,              0.0015515
                     72,                0.44757,                0.46462,                  0.893,                0.92185,                0.93072,                0.97499,                 0.8973,                0.40861,                0.37063,                0.90634,              0.0015498,              0.0015498,              0.0015498
                     73,                0.43185,                0.45696,                0.89786,                0.92455,                0.92612,                0.97851,                0.91545,                0.37793,                0.35741,                0.89068,              0.0015482,              0.0015482,              0.0015482
                     74,                0.42903,                0.45139,                0.88712,                0.94827,                0.94866,                0.97753,                 0.9183,                0.36071,                0.32315,                0.88238,              0.0015465,              0.0015465,              0.0015465
                     75,                0.43394,                0.46388,                0.89663,                 0.9207,                0.95629,                0.97615,                0.91333,                0.36867,                0.34014,                0.88162,              0.0015449,              0.0015449,              0.0015449
                     76,                0.41858,                0.46508,                0.89302,                0.93108,                0.94799,                0.97728,                0.90736,                0.38795,                0.34908,                0.89726,              0.0015432,              0.0015432,              0.0015432
                     77,                0.42304,                 0.4543,                0.88804,                0.90138,                0.95659,                0.97436,                0.91677,                0.35652,                0.38069,                0.88188,              0.0015416,              0.0015416,              0.0015416
                     78,                0.42473,                0.44376,                 0.8803,                0.92929,                0.90963,                0.95648,                0.89753,                0.36684,                0.39736,                0.88659,              0.0015399,              0.0015399,              0.0015399
                     79,                0.43281,                0.44439,                0.88848,                0.93271,                0.96418,                0.98362,                0.92613,                0.35519,                0.31546,                0.87828,              0.0015383,              0.0015383,              0.0015383
                     80,                0.42674,                0.46834,                0.89186,                0.90662,                0.94343,                0.96718,                0.90664,                0.37417,                0.37184,                0.88402,              0.0015366,              0.0015366,              0.0015366
                     81,                0.42969,                0.44286,                0.88359,                0.92905,                0.93863,                0.97554,                0.91651,                0.35396,                 0.3447,                0.88086,               0.001535,               0.001535,               0.001535
                     82,                0.45197,                 0.4698,                0.89216,                0.91551,                0.95239,                0.97137,                 0.9111,                0.36832,                0.35381,                0.87893,              0.0015333,              0.0015333,              0.0015333
                     83,                0.44389,                0.44264,                0.88981,                 0.9319,                0.95612,                0.98469,                0.92659,                0.35299,                0.31186,                0.87723,              0.0015317,              0.0015317,              0.0015317
                     84,                0.42734,                 0.4471,                0.88643,                0.94189,                 0.9443,                0.98189,                0.91104,                0.39536,                 0.3245,                0.89204,                0.00153,                0.00153,                0.00153
                     85,                0.44091,                0.42564,                0.88375,                0.94387,                0.96114,                0.98287,                 0.9278,                0.36547,                0.32344,                0.88538,              0.0015284,              0.0015284,              0.0015284
                     86,                0.42456,                0.43118,                0.88313,                0.90096,                0.97192,                0.96605,                0.91728,                0.35699,                0.33053,                0.87757,              0.0015267,              0.0015267,              0.0015267
                     87,                0.43887,                0.42805,                0.89167,                0.90694,                0.94016,                0.96479,                0.91243,                0.34949,                0.33055,                0.87269,              0.0015251,              0.0015251,              0.0015251
                     88,                0.41712,                0.40723,                0.88404,                0.90266,                0.94688,                0.97285,                0.90802,                0.35958,                0.36285,                0.88059,              0.0015234,              0.0015234,              0.0015234
                     89,                0.41672,                0.41728,                0.88171,                0.96054,                0.94024,                 0.9766,                0.91553,                0.35659,                0.30884,                0.87496,              0.0015218,              0.0015218,              0.0015218
                     90,                0.43118,                 0.4149,                0.88825,                0.90438,                0.93675,                0.96856,                0.90521,                0.36485,                0.36239,                0.87694,              0.0015201,              0.0015201,              0.0015201
                     91,                0.41287,                0.41676,                0.88097,                0.93178,                0.96684,                0.98344,                0.92616,                0.37083,                0.32258,                0.88125,              0.0015185,              0.0015185,              0.0015185
                     92,                0.41195,                0.42034,                0.87709,                0.86746,                0.84022,                0.90963,                0.85542,                0.35566,                0.63657,                0.87419,              0.0015168,              0.0015168,              0.0015168
                     93,                 0.3998,                 0.4275,                0.87125,                0.85602,                0.94203,                0.96667,                0.90348,                0.36788,                0.46691,                 0.8814,              0.0015152,              0.0015152,              0.0015152
                     94,                0.40668,                0.41525,                0.87555,                0.91618,                0.92318,                0.97251,                0.90525,                 0.3727,                0.34905,                0.88313,              0.0015135,              0.0015135,              0.0015135
                     95,                 0.4099,                0.38475,                0.87405,                 0.9333,                0.96256,                0.96774,                0.91436,                0.36589,                0.31827,                0.88138,              0.0015119,              0.0015119,              0.0015119
                     96,                0.41163,                0.40754,                0.87576,                0.95093,                0.94588,                0.97667,                0.92299,                 0.3623,                0.30844,                0.87595,              0.0015102,              0.0015102,              0.0015102
                     97,                0.40535,                0.39682,                0.87547,                0.94499,                0.94158,                0.97813,                0.91802,                0.36492,                0.34164,                 0.8845,              0.0015086,              0.0015086,              0.0015086
                     98,                0.40403,                0.40968,                0.87515,                0.94596,                0.95809,                0.97836,                0.91555,                0.36385,                0.33291,                0.88082,              0.0015069,              0.0015069,              0.0015069
                     99,                0.40892,                0.40737,                0.87998,                0.90994,                0.93601,                0.94956,                0.88949,                0.38224,                0.35369,                0.88352,              0.0015053,              0.0015053,              0.0015053
                    100,                 0.4036,                0.41417,                0.87843,                0.92865,                 0.9589,                0.97866,                0.93442,                0.33599,                0.32606,                0.86589,              0.0015036,              0.0015036,              0.0015036
                    101,                 0.4077,                0.41065,                 0.8793,                0.91097,                0.97647,                0.96854,                0.89925,                0.39504,                0.33603,                 0.8897,               0.001502,               0.001502,               0.001502
                    102,                0.41222,                0.40015,                0.88111,                0.93849,                 0.9611,                0.97678,                0.92639,                0.34057,                0.29977,                 0.8675,              0.0015003,              0.0015003,              0.0015003
                    103,                0.41063,                0.38864,                0.87307,                0.94153,                0.97241,                0.98243,                0.91362,                0.38843,                0.32136,                0.88406,              0.0014987,              0.0014987,              0.0014987
                    104,                0.39222,                0.39591,                 0.8747,                 0.9388,                 0.9641,                0.98255,                0.92889,                 0.3343,                0.28579,                0.86708,               0.001497,               0.001497,               0.001497
                    105,                0.40158,                0.40137,                0.87574,                0.93058,                0.97527,                0.97887,                 0.9249,                0.35401,                0.29716,                  0.876,              0.0014954,              0.0014954,              0.0014954
                    106,                0.39801,                 0.3962,                0.87276,                0.90652,                0.97855,                0.98033,                  0.933,                0.35378,                0.31332,                0.87234,              0.0014937,              0.0014937,              0.0014937
                    107,                0.40031,                0.39452,                0.86985,                0.94042,                0.96931,                0.98115,                0.92215,                0.36881,                0.30335,                0.87877,              0.0014921,              0.0014921,              0.0014921
                    108,                0.41487,                0.41463,                0.88265,                0.95379,                0.93616,                0.98018,                0.93503,                0.32869,                0.29116,                0.86502,              0.0014904,              0.0014904,              0.0014904
                    109,                0.40339,                0.39471,                0.87626,                0.84721,                0.92463,                0.94928,                0.89384,                0.37071,                0.44634,                0.88686,              0.0014888,              0.0014888,              0.0014888
                    110,                0.41276,                0.40718,                0.88286,                0.95493,                0.95018,                0.96955,                0.91262,                0.34035,                0.31878,                0.86729,              0.0014871,              0.0014871,              0.0014871
                    111,                0.39705,                0.39891,                0.87545,                0.92344,                 0.9447,                 0.9692,                0.91746,                0.35164,                0.34992,                0.86994,              0.0014855,              0.0014855,              0.0014855
                    112,                0.39156,                 0.3823,                0.86963,                0.93282,                0.96692,                0.97464,                0.92752,                0.32892,                0.29072,                 0.8699,              0.0014838,              0.0014838,              0.0014838
                    113,                0.38285,                0.38025,                0.86295,                0.94102,                0.98503,                0.98571,                0.93643,                0.35735,                0.30596,                0.87465,              0.0014822,              0.0014822,              0.0014822
                    114,                0.39575,                0.38547,                0.87145,                0.93773,                0.95735,                 0.9824,                0.93732,                0.32994,                0.30178,                0.86436,              0.0014805,              0.0014805,              0.0014805
                    115,                0.41152,                0.38493,                0.87424,                0.93297,                  0.979,                0.98522,                0.93321,                0.35651,                0.27701,                0.86983,              0.0014789,              0.0014789,              0.0014789
                    116,                0.39372,                0.38153,                0.86621,                0.94741,                0.96743,                0.97636,                0.92836,                0.33652,                0.29103,                0.86766,              0.0014772,              0.0014772,              0.0014772
                    117,                0.39754,                0.38694,                 0.8686,                0.95112,                0.91471,                 0.9675,                0.92501,                0.33461,                0.30677,                0.86785,              0.0014756,              0.0014756,              0.0014756
                    118,                0.38391,                0.36937,                 0.8656,                0.92435,                 0.9781,                0.96548,                 0.9227,                0.32182,                0.28704,                0.86311,              0.0014739,              0.0014739,              0.0014739
                    119,                0.39053,                0.37221,                 0.8672,                0.95268,                0.93602,                0.98349,                0.93191,                0.33451,                0.28215,                0.86918,              0.0014723,              0.0014723,              0.0014723
                    120,                0.37901,                0.37731,                0.87074,                0.95469,                0.94251,                0.98541,                0.93375,                 0.3266,                0.27988,                 0.8652,              0.0014706,              0.0014706,              0.0014706
                    121,                0.37573,                0.36583,                 0.8674,                0.96112,                0.95214,                 0.9818,                0.92929,                0.34518,                0.28458,                 0.8726,               0.001469,               0.001469,               0.001469
                    122,                0.37181,                0.36464,                0.86331,                0.93161,                0.94383,                0.97222,                 0.9226,                0.34668,                0.31427,                0.87037,              0.0014673,              0.0014673,              0.0014673
                    123,                0.37915,                0.37019,                0.86574,                0.91218,                0.97192,                0.98044,                0.93783,                0.33632,                0.28622,                0.86776,              0.0014657,              0.0014657,              0.0014657
                    124,                0.38283,                0.37827,                0.86395,                0.89439,                0.95658,                0.96837,                0.92195,                0.33325,                0.32558,                 0.8674,               0.001464,               0.001464,               0.001464
                    125,                0.37627,                0.35415,                0.86141,                0.94702,                0.97086,                0.97957,                0.93255,                0.33403,                0.28308,                0.86595,              0.0014624,              0.0014624,              0.0014624
                    126,                0.38565,                0.37483,                0.86694,                0.93005,                0.96785,                0.97823,                0.93494,                0.33395,                0.29111,                0.86692,              0.0014607,              0.0014607,              0.0014607
                    127,                0.37381,                0.36981,                0.86032,                0.94182,                0.95099,                0.98397,                0.94117,                 0.3222,                0.28777,                0.86352,              0.0014591,              0.0014591,              0.0014591
                    128,                0.39488,                0.37942,                0.87128,                0.93518,                0.96858,                0.98041,                0.93418,                0.32708,                0.27996,                0.86311,              0.0014574,              0.0014574,              0.0014574
                    129,                0.38131,                0.36059,                0.86476,                0.95175,                0.95924,                0.98444,                0.94084,                0.33245,                0.26796,                 0.8667,              0.0014558,              0.0014558,              0.0014558
                    130,                0.37804,                0.36952,                0.86284,                0.94176,                0.95735,                 0.9784,                0.92977,                0.32711,                0.28878,                0.86266,              0.0014541,              0.0014541,              0.0014541
                    131,                0.38461,                0.38704,                0.87017,                0.95997,                0.95369,                0.97719,                0.92905,                0.32697,                0.28745,                 0.8627,              0.0014525,              0.0014525,              0.0014525
                    132,                0.38884,                0.37563,                0.86124,                0.95595,                0.92839,                 0.9806,                 0.9212,                0.36154,                0.31066,                0.88045,              0.0014508,              0.0014508,              0.0014508
                    133,                0.38239,                0.37204,                0.86727,                0.94476,                0.95197,                0.97571,                0.93819,                0.31982,                0.29525,                0.85898,              0.0014492,              0.0014492,              0.0014492
